"Time (s)","x","y","z","total_acceleration"
4.274124083E0,6.440262794E-1,-2.512763500E0,8.489753008E-1,2.729378925E0
4.292549436E0,1.436912298E0,-4.665117741E0,4.569041729E0,6.686118665E0
4.310961668E0,5.365487337E-1,-7.113884926E0,5.335858345E0,8.908794956E0
4.329375364E0,-7.745471001E-1,-9.463060379E0,4.179010391E0,1.037369572E1
4.347787352E0,-8.849364519E-1,-1.003845596E1,2.374307632E0,1.035331094E1
4.366200986E0,-1.810625792E-1,-1.030028343E1,-4.705548286E0,1.132567027E1
4.384613401E0,-1.910351515E-1,-1.160785007E1,-7.479418755E0,1.381015506E1
4.403027037E0,-1.074735403E0,-1.270010853E1,-1.791249752E0,1.287075711E1
4.421438597E0,-1.503442407E0,-1.244682217E1,4.144374132E-1,1.254414124E1
4.439852293E0,-2.378132582E0,-1.222086334E1,1.983795881E0,1.260715914E1
4.458264341E0,-3.104583740E0,-1.233736897E1,2.644743681E0,1.299399024E1
4.476678281E0,-3.669488192E0,-1.220487881E1,2.187964916E0,1.293102474E1
4.495089842E0,-5.074100494E0,-9.963815689E0,6.266870499E-1,1.119896672E1
4.513498899E0,-5.844314575E0,-8.601078987E0,-8.092164993E-3,1.039878061E1
4.531914732E0,-4.213344574E0,-7.339322090E0,-1.249022782E-1,8.463658891E0
4.550330747E0,8.568398952E-1,-1.780481815E0,-9.064396024E-1,2.173918778E0
4.568741453E0,2.126114845E1,5.853791809E1,-4.907323837E0,6.247244285E1
4.587154051E0,1.002730942E1,2.272252274E1,-1.603571129E1,2.956355882E1
4.605568480E0,3.308289051E0,8.053030968E0,-6.577934265E0,1.091170488E1
4.623978148E0,1.728075027E0,1.031513023E1,1.072795749E0,1.051375507E1
4.642395505E0,9.742307663E-1,1.107041454E1,2.131593943E0,1.131578086E1
4.660806028E0,-3.146545887E-1,1.237117767E1,7.966338396E-1,1.240079312E1
4.679218748E0,-2.081468105E-1,9.373955727E0,1.272099018E-1,9.377129274E0
4.697632444E0,-2.761313915E-1,5.917479515E0,-1.721093893E0,6.168871578E0
4.716044188E0,-7.237167358E-1,1.850815773E0,-2.975570917E0,3.578170933E0
4.734458250E0,-9.181957245E-1,-1.768474102E0,-1.459111214E0,2.469734717E0
4.752871214E0,-5.675239563E-1,-4.452011585E0,8.292706013E-1,4.564009238E0
4.771282774E0,-1.078946829E0,-6.601562500E0,2.242510557E0,7.055041268E0
4.789696959E0,-1.874680161E0,-8.002539635E0,2.852912426E0,8.700239975E0
4.808107847E0,-2.484628201E0,-9.086942673E0,2.813048840E0,9.831538446E0
4.826517576E0,-2.903029680E0,-9.648771286E0,2.669164658E0,1.042356986E1
4.844935240E0,-3.030565023E0,-9.623803139E0,2.551767349E0,1.040737372E1
4.863346922E0,-3.093248844E0,-9.793462753E0,2.269590616E0,1.051813399E1
4.881756223E0,-3.270349264E0,-9.773756981E0,2.087210178E0,1.051560536E1
4.900172605E0,-3.584699869E0,-9.657817841E0,2.061217308E0,1.050581436E1
4.918586301E0,-3.887522221E0,-9.649209976E0,1.889338017E0,1.057306390E1
4.936998228E0,-3.861693144E0,-9.614545822E0,3.116232157E-2,1.036113586E1
4.955400449E0,-4.656835556E0,-9.674741745E0,-2.511188984E-1,1.074010270E1
4.973824034E0,-5.924282074E0,-8.562479019E0,2.432553172E-1,1.041500543E1
4.992226499E0,-5.786416054E0,-7.466970921E0,1.049743414E0,9.504747588E0
5.010649351E0,-4.679554939E0,-5.505909920E0,5.542247891E-1,7.247098978E0
5.029063047E0,4.742106438E0,4.833597183E0,-3.240778685E0,7.506922251E0
5.047478086E0,3.468989944E1,5.312043381E1,-1.732781601E1,6.576794674E1
5.065888121E0,8.523212433E0,1.712720490E1,-6.192513466E0,2.010804617E1
5.084302245E0,3.435066700E0,7.552448273E0,3.135287762E0,8.869565237E0
5.102714414E0,1.766384602E0,9.054179192E0,7.111832142E0,1.164802266E1
5.121126768E0,4.499397755E0,1.286014938E1,5.272000790E0,1.460897035E1
5.139540586E0,3.912868977E0,1.315403557E1,1.123870134E0,1.376961435E1
5.157951902E0,1.960944653E0,8.678221703E0,-2.601305962E0,9.269499909E0
5.176365598E0,2.363259792E-1,3.838356972E0,-4.600365639E0,5.996015195E0
5.194777891E0,-8.123192787E-1,-1.052064896E-1,-3.148696899E0,3.253493996E0
5.213191465E0,-9.062020779E-1,-2.723031044E0,1.303974390E-1,2.872821569E0
5.231603026E0,-1.126785755E0,-4.368400097E0,2.897284508E0,5.361606388E0
5.250017149E0,-1.649156570E0,-5.562809944E0,3.654899836E0,6.857321976E0
5.268429502E0,-2.525255919E0,-7.019357204E0,3.248050213E0,8.136222908E0
5.286843138E0,-3.436448097E0,-8.289828300E0,2.003944874E0,9.194902057E0
5.305254637E0,-3.116576433E0,-8.868622780E0,-1.240943909E0,9.481849000E0
5.323668028E0,-1.561456919E0,-8.539490700E0,-7.272108555E0,1.132451376E1
5.342081113E0,-3.977799416E0,-9.848566055E0,-1.555750966E0,1.073487320E1
5.360489438E0,-4.430241108E0,-9.855087280E0,1.157393694E0,1.086689200E1
5.378904722E0,-4.927227974E0,-1.007550240E1,2.690140724E0,1.153387104E1
5.397320921E0,-5.190742493E0,-1.021365547E1,2.799369812E0,1.179402548E1
5.415731932E0,-5.593587875E0,-1.054185200E1,5.111318827E-1,1.194487860E1
5.434145627E0,-6.370905399E0,-1.086438942E1,-2.254630566E0,1.279479394E1
5.452557310E0,-7.496972561E0,-1.070310307E1,-1.048194408E0,1.310952800E1
5.470970030E0,-6.626946449E0,-8.685588837E0,6.356901526E-1,1.094349006E1
5.489384337E0,-4.731812000E0,-7.772785187E0,8.463789821E-1,9.139069523E0
5.507797056E0,-1.689771891E0,-6.534435272E0,-9.925423265E-1,6.821972855E0
5.526208738E0,1.912472153E1,3.112397194E1,-1.625645256E1,3.998410750E1
5.544622373E0,2.549602318E1,4.429208374E1,-8.859548569E0,5.186836686E1
5.563034666E0,7.098730087E0,6.985241890E0,5.898921013E0,1.157509578E1
5.581448362E0,3.352094412E0,7.111472130E0,6.766975880E0,1.037311599E1
5.599860289E0,4.354628563E0,1.260813522E1,3.883360147E0,1.389274450E1
5.618273618E0,3.655324459E0,1.548845673E1,-3.906639338E0,1.638644316E1
5.636685972E0,8.614251614E-1,9.961992264E0,-6.669912338E0,1.201961205E1
5.655099729E0,-6.150469780E-1,5.890775681E0,-4.177965164E0,7.248097255E0
5.673506834E0,-8.065924644E-1,2.191546440E0,-1.103419065E0,2.582828070E0
5.691924132E0,-5.530989170E-1,-1.568782330E0,1.389103413E0,2.167165130E0
5.710338437E0,-9.503090382E-1,-4.270516396E0,2.969568729E0,5.287602102E0
5.728735471E0,-1.437515974E0,-5.965963364E0,3.457280636E0,7.043575827E0
5.747161741E0,-2.331027985E0,-7.640353680E0,3.000937700E0,8.533130896E0
5.765577208E0,-3.149907112E0,-8.914819717E0,2.407351494E0,9.756601182E0
5.783988523E0,-3.588922501E0,-9.555500031E0,1.704194069E0,1.034853724E1
5.802402219E0,-3.395133495E0,-9.098297119E0,8.037784696E-1,9.744331775E0
5.820813963E0,-3.342409611E0,-8.861133575E0,1.016360819E-1,9.471099204E0
5.839227781E0,-2.741167545E0,-8.916490555E0,-2.123177052E0,9.566905671E0
5.857639707E0,-2.433782339E0,-8.915160179E0,-4.836635590E0,1.043055230E1
5.876053403E0,-3.830087423E0,-9.280521393E0,-1.785708904E0,1.019737237E1
5.894453367E0,-3.981015444E0,-9.103819847E0,1.222982287E0,1.001117902E1
5.912877562E0,-3.772847176E0,-9.040019035E0,1.544308782E0,9.916713648E0
5.931280516E0,-4.441135406E0,-9.569180489E0,-6.765431166E-2,1.054976189E1
5.949703245E0,-4.615414619E0,-8.817578316E0,-2.426088810E0,1.024390777E1
5.968118345E0,-3.702558279E0,-6.761155128E0,-2.764159918E0,8.189184119E0
5.986525938E0,-1.171329260E0,-4.457980633E0,-7.230700016E0,8.574883456E0
6.004942686E0,2.007029057E0,-2.240170956E0,-1.152603626E1,1.191201257E1
6.023344846E0,2.087257385E1,4.973910904E1,-2.584434509E1,5.981282037E1
6.041763670E0,7.929816723E0,2.750999641E1,6.038978100E0,2.926006070E1
6.060181272E0,2.765971184E0,8.265016556E0,8.783288956E0,1.237365185E1
6.078593504E0,3.056711197E0,1.328645515E1,6.818562508E0,1.524356155E1
6.097007200E0,3.723062038E0,1.384858036E1,3.861709595E0,1.485116729E1
6.115419188E0,4.054547787E0,1.094583797E1,9.577766657E-1,1.171187700E1
6.133832578E0,1.976606369E0,6.609254837E0,-4.017415047E-1,6.910182232E0
