"Time (s)","x","y","z","total_acceleration"
2.553635167E0,2.301740946E0,2.013712658E0,2.944275395E0,4.245209966E0
2.563676167E0,1.787802558E0,-4.775654912E-1,3.319007074E0,3.800015097E0
2.573716167E0,2.127620220E0,-2.690547751E0,4.596512597E0,5.735306709E0
2.583757167E0,2.575657272E0,-4.022652819E0,6.072434027E0,7.725943379E0
2.593797167E0,2.735430686E0,-4.075804594E0,6.376602677E0,8.047100461E0
2.603838167E0,3.060490560E0,-2.691231290E0,6.323242741E0,7.522813775E0
2.613878167E0,2.951942849E0,-9.706611872E-1,6.151812903E0,6.892093421E0
2.623919167E0,2.530374095E0,1.820144677E-1,5.580979060E0,6.130517890E0
2.633960167E0,2.001118340E0,1.073724795E0,4.485952858E0,5.028034665E0
2.644000167E0,1.286068624E0,1.749051306E0,3.426042695E0,4.055973561E0
2.654041167E0,5.642033932E-1,2.172576830E0,2.196163328E0,3.140310321E0
2.664081167E0,-1.831030731E-1,2.335433480E0,1.075733898E0,2.577785813E0
2.674122167E0,-8.490326697E-1,2.126871484E0,-2.981948420E-2,2.290268103E0
2.684162167E0,-1.278791033E0,1.934602169E0,-1.703326664E0,2.877379673E0
2.694203167E0,-1.639849729E0,1.775233968E0,-8.488633343E0,8.825953705E0
2.704243167E0,-1.132801261E0,1.506626329E0,-8.705926402E0,8.907654916E0
2.714284167E0,-8.419179238E-1,1.160717915E0,-3.643885392E0,3.915864224E0
2.724324167E0,-1.186860232E0,8.484023398E-1,-2.539244029E0,2.928512247E0
2.734365167E0,-1.683092374E0,7.507935995E-1,-2.459856382E0,3.073659771E0
2.744406167E0,-2.478386208E0,1.068780389E0,-2.496285120E0,3.676428854E0
2.754446167E0,-3.648442419E0,1.429582831E0,-2.695944146E0,4.756359322E0
2.764487167E0,-4.636756643E0,1.690161073E0,-2.256377370E0,5.426545444E0
2.774527167E0,-4.927498916E0,1.825239356E0,-8.456518096E-1,5.322299434E0
2.784568167E0,-4.790768210E0,1.591051937E0,5.373181880E-2,5.048345612E0
2.794608167E0,-4.458732023E0,1.205308782E0,7.286200806E-2,4.619347290E0
2.804649167E0,-4.298858037E0,8.528088015E-1,-3.629707356E-1,4.397636983E0
2.814690167E0,-4.270561899E0,6.618650508E-1,-1.193967230E0,4.483449791E0
2.824730167E0,-4.267683607E0,6.999853885E-1,-3.659418520E0,5.665196097E0
2.834771167E0,-4.012162622E0,7.026458716E-1,-7.495162752E0,8.530452790E0
2.844811167E0,-3.588536233E0,2.148594475E-1,-6.791378428E0,7.684177108E0
2.854852167E0,-3.677284395E0,-6.399122643E-1,-2.124504531E0,4.294814051E0
2.864892167E0,-4.431060367E0,-1.334561484E0,3.838106507E-1,4.643561235E0
2.874933167E0,-5.072995183E0,-1.608021727E0,6.181774329E-1,5.357532766E0
2.884973167E0,-5.240024992E0,-1.926019626E0,5.461819822E-1,5.609432081E0
2.895014167E0,-5.109399948E0,-2.176167020E0,-2.270685799E-1,5.558167942E0
2.905055167E0,-5.110331410E0,-2.963030339E0,-6.889778296E0,9.075465877E0
2.915095167E0,-5.380728296E0,-4.447729025E0,-1.598861712E1,1.744621472E1
2.925136167E0,-4.627085348E0,-4.938118045E0,-9.006377392E0,1.126542331E1
2.935176167E0,-3.745585721E0,-4.641043237E0,-4.741624702E0,7.619166591E0
2.945217042E0,-2.920542716E0,-3.822269908E0,-3.936112858E0,6.215488833E0
2.955257042E0,-3.246059550E0,-2.822243419E0,-3.551467810E0,5.578071721E0
2.965298042E0,-4.114619289E0,-2.086827997E0,-1.612457424E0,4.887224358E0
2.975339042E0,-4.429337193E0,-2.009934188E0,2.040853679E-1,4.868317393E0
2.985379042E0,-3.997305724E0,-2.689077761E0,1.576994061E-1,4.820213829E0
2.995420042E0,-2.137102942E0,-3.689902394E0,8.715333402E-1,4.352259072E0
3.005460042E0,-4.001211664E-1,-4.871141698E0,2.773795145E0,5.619791623E0
