"Time (s)","x","y","z","total_acceleration"
1.256263808E0,-6.743555069E-1,-5.635132790E-1,-1.293648243E0,1.563914429E0
1.261260266E0,-8.685061932E-1,-2.872958183E-1,-1.091007471E0,1.423776386E0
1.266260527E0,-7.586727142E-1,-2.238354683E-1,-8.433198929E-1,1.156233128E0
1.271260839E0,-6.702547073E-1,-1.740350723E-1,-4.671459198E-1,8.353172388E-1
1.276261099E0,-5.689792633E-1,-4.174990654E-1,1.372630596E-1,7.189464648E-1
1.281261360E0,-5.065665245E-1,-9.800262451E-1,8.731381893E-1,1.406922664E0
1.286261672E0,-3.354973793E-1,-9.495077133E-1,1.357942820E0,1.690601103E0
1.291263443E0,-2.494134903E-1,-8.193173409E-1,1.497107506E0,1.724766326E0
1.296263704E0,9.545326233E-3,-5.599513054E-1,1.472738266E0,1.575625139E0
1.301264016E0,-2.985105515E-1,-6.264462471E-1,1.679757595E0,1.817451245E0
1.306264277E0,-7.843062878E-1,-1.207646847E0,1.500301838E0,2.079531886E0
1.311264537E0,-5.821497440E-1,-1.459080696E0,1.042134047E0,1.885167943E0
1.316264849E0,-4.178652763E-1,-1.819088936E0,3.885004520E-1,1.906470180E0
1.321263495E0,3.167724609E-1,-2.568482876E0,2.066092491E-1,2.596177278E0
1.326263756E0,6.579566002E-1,-1.471319199E0,7.183198929E-1,1.764559588E0
1.331264068E0,7.460880280E-1,-3.120822906E-1,3.914036751E-1,8.984651014E-1
1.336264329E0,6.211762428E-1,3.977217674E-1,-2.121834755E-1,7.675052809E-1
1.341264589E0,4.974370003E-1,6.213378906E-1,-8.972263336E-1,1.199382940E0
1.346264902E0,6.796293259E-1,5.564947128E-1,-1.125249386E0,1.427504314E0
1.351263235E0,1.099263668E0,5.142583847E-1,-1.050816536E0,1.605321678E0
1.356263495E0,9.198331833E-1,2.554759979E-1,-6.471946239E-1,1.153352484E0
1.361263808E0,1.192293167E-1,-1.447601318E-1,-1.561486721E-1,2.440359267E-1
1.366264068E0,-2.477982044E-1,-1.792812347E-1,-1.903057098E-1,3.602248943E-1
1.371264329E0,-6.981399059E-1,7.951450348E-2,-4.767510891E-1,8.491251295E-1
1.376264641E0,-5.336353779E-1,3.088226318E-1,-3.383541107E-1,7.032934229E-1
1.381263495E0,-1.818246841E-1,2.932291031E-1,-9.371383190E-1,9.986349441E-1
1.386263756E0,4.751253128E-1,1.644105911E-1,-1.124209523E0,1.231512061E0
1.391264068E0,-7.739067078E-3,1.126761913E0,-5.887112617E-1,1.271311627E0
1.396264329E0,-7.265992165E-1,1.655045986E0,-4.910702705E-1,1.873038614E0
1.401264589E0,-1.047133684E0,2.058600426E0,-3.948457241E-1,2.343123516E0
1.406264902E0,-1.234907389E0,2.655174732E0,-2.372615337E-1,2.937897574E0
1.411246516E0,-1.723574877E0,3.057910442E0,-3.317737579E-2,3.510360005E0
1.416246777E0,-2.184872389E0,3.245109081E0,2.179715633E-1,3.918151593E0
1.421247089E0,-2.916285515E0,2.710937023E0,-1.040067673E-1,3.983053873E0
1.426247349E0,-2.901245594E0,1.713715076E0,1.615362167E-1,3.373446207E0
1.431247610E0,-1.819289446E0,2.277850628E0,7.676467896E-1,3.014581093E0
1.436247922E0,-2.174290657E0,2.710085392E0,6.483004093E-1,3.534458390E0
1.441264329E0,-2.804263115E0,2.952112198E0,9.428372383E-1,4.179449737E0
1.446264589E0,-2.888269901E0,3.293775082E0,7.660226822E-1,4.447229257E0
1.451264902E0,-2.990780830E0,3.952109814E0,7.399861813E-1,5.011139741E0
1.456265162E0,-3.250608921E0,4.443800449E0,4.717869759E-1,5.525975366E0
1.461265422E0,-3.489415646E0,4.525520802E0,2.503161430E-1,5.720054042E0
1.466265735E0,-3.464928150E0,4.613674641E0,-4.334908724E-1,5.786158926E0
1.471245579E0,-2.532977819E0,4.924896240E0,2.388026714E-1,5.543248716E0
1.476245839E0,-9.953353405E-1,5.441830635E0,3.862966537E0,6.747349374E0
1.481246152E0,-1.186558247E0,5.541181564E0,4.658233166E0,7.335649244E0
1.486246412E0,-1.630250692E0,4.960825920E0,3.542949438E0,6.310309172E0
1.491246672E0,-1.263313770E0,4.411796570E0,3.216183186E0,5.603904437E0
1.496246985E0,-8.356482983E-1,4.195795536E0,4.103161335E0,5.927810827E0
1.501263079E0,-6.598091125E-1,4.162525177E0,4.533998489E0,6.190242824E0
1.506263339E0,-1.194447756E0,3.573984146E0,4.072911263E0,5.548754299E0
1.511263652E0,-1.723370790E0,2.937446117E0,3.809998035E0,5.110252597E0
1.516263912E0,-2.103606224E0,2.101681232E0,2.713853836E0,4.025819891E0
1.521264172E0,-2.362187386E0,1.340993404E0,2.016208649E0,3.382793205E0
1.526264485E0,-2.494862556E0,9.782538414E-1,1.179563284E0,2.927915520E0
1.531264641E0,-2.269063473E0,8.619174957E-1,8.627696037E-1,2.576028378E0
1.536264902E0,-2.225305319E0,7.207508087E-1,6.980317831E-1,2.441047697E0
1.541265162E0,-2.348032951E0,6.594696045E-1,3.306320906E-1,2.461194117E0
1.546265474E0,-2.053964853E0,4.985828400E-1,-1.371383667E-1,2.118056514E0
1.551265735E0,-1.286044359E0,-1.130170822E-1,1.046779156E-1,1.295237592E0
1.556265995E0,-1.114114761E0,-1.152968407E0,7.970541716E-1,1.790498031E0
1.561306308E0,2.184109688E-1,-1.313446045E0,1.348447561E0,1.895034219E0
1.566306568E0,2.371474266E0,-9.650678635E-1,1.100925684E0,2.786984668E0
1.571306881E0,3.075225115E0,-1.119791031E0,4.433053136E-1,3.302644556E0
1.576307141E0,2.489547968E0,-1.342778206E0,2.817858458E-1,2.842587845E0
1.581307402E0,1.736227512E0,-1.514947891E0,4.975556731E-1,2.357353333E0
1.586307714E0,1.539125204E0,-1.009265900E0,8.252423406E-1,2.017064444E0
1.591278756E0,2.128747463E0,-2.924194336E-1,6.740077138E-1,2.251968314E0
1.596279016E0,2.619215250E0,1.003036499E-1,1.012980938E0,2.810067567E0
1.601279329E0,3.455513239E0,1.349904060E0,1.375871181E0,3.956745408E0
1.606279589E0,4.600939274E0,1.998915195E0,1.511504292E0,5.239174495E0
1.611279849E0,4.753835201E0,1.738515854E0,1.645190001E0,5.322408913E0
1.616280110E0,4.115004539E0,1.343923569E0,1.739226103E0,4.665222434E0
1.621316256E0,4.179522038E0,1.387471199E0,1.845676184E0,4.774934697E0
1.626316516E0,4.535440445E0,2.067878246E0,1.817870378E0,5.305750954E0
1.631316829E0,6.698708057E0,3.627368927E0,1.345649123E0,7.735713706E0
1.636317089E0,7.097179413E0,3.795980453E0,7.813296318E-1,8.086402118E0
1.641317349E0,5.671782017E0,3.078433037E0,3.129926324E-1,6.460946184E0
1.646317662E0,4.534901619E0,2.548221588E0,2.812435925E-1,5.209401493E0
1.651305631E0,4.092827797E0,2.198770523E0,7.549977899E-1,4.707000409E0
1.656305891E0,4.172067165E0,2.130910873E0,9.983228445E-1,4.789945102E0
1.661306204E0,4.519731045E0,2.767198086E0,1.437208414E0,5.490985521E0
1.666306464E0,4.321522713E0,3.512082100E0,1.490733266E0,5.764769284E0
