"Time (s)","x","y","z","total_acceleration"
2.550139417E0,-2.050761786E0,8.263682771E0,7.194938926E-1,8.544691235E0
2.560180417E0,2.700133091E0,9.323241516E0,-3.750277235E0,1.040567780E1
2.570221417E0,7.111657326E0,1.030723552E1,-8.712385236E0,1.525517717E1
2.580261417E0,1.114215477E1,1.084161958E1,-1.297826235E1,2.025150912E1
2.590302417E0,1.422137221E1,1.093531069E1,-1.513078147E1,2.346846811E1
2.600343417E0,1.590270282E1,1.019354343E1,-1.513304434E1,2.420358064E1
2.610384417E0,1.583973532E1,9.156811633E0,-1.353656385E1,2.275923934E1
2.620425417E0,1.416173645E1,8.337143095E0,-1.079271113E1,1.966075655E1
2.630465417E0,1.160896840E1,7.961926682E0,-7.511186462E0,1.595551146E1
2.640506417E0,9.106651293E0,7.695675471E0,-4.258473950E0,1.266053392E1
2.650547417E0,7.301239260E0,7.163046166E0,-1.596043267E0,1.035203744E1
2.660588417E0,6.262978998E0,6.639054952E0,7.775919735E-1,9.160054905E0
2.670629417E0,5.675254887E0,5.997813615E0,2.982213299E0,8.779287121E0
2.680669417E0,5.640255793E0,5.014544077E0,5.043816993E0,9.077346945E0
2.690710417E0,5.669769614E0,4.927417055E0,7.091818893E0,1.033051894E1
2.700751417E0,6.078670083E0,6.326422457E0,8.456239768E0,1.218531256E1
2.710792417E0,4.497042103E0,4.554138994E0,9.053835148E0,1.108762827E1
2.720833417E0,5.256035253E0,5.496823593E0,9.838755437E0,1.243551707E1
2.730873417E0,5.260285009E0,5.956818786E0,9.836569748E0,1.264564719E1
2.740914417E0,4.813950081E0,5.414383115E0,9.219314860E0,1.172541796E1
2.750955417E0,4.268748677E0,5.285124566E0,8.542195008E0,1.091438741E1
2.760996417E0,3.456049436E0,5.234426283E0,7.358133838E0,9.668796709E0
2.771037417E0,2.664326497E0,5.285253789E0,5.589077454E0,8.140659069E0
2.781077417E0,1.598676122E0,5.753220491E0,3.215510480E0,6.781948025E0
2.791118417E0,3.553961062E-1,6.196996678E0,6.346818569E-1,6.239542874E0
2.801159417E0,-1.515983629E0,6.150195563E0,-1.427549754E0,6.493151017E0
2.811200417E0,-3.938189204E0,5.537291588E0,-2.637708802E0,7.288925851E0
2.821241417E0,-5.909231222E0,4.704715907E0,-3.616415758E0,8.374474809E0
2.831281417E0,-7.483077727E0,3.320150204E0,-5.421746514E0,9.819123429E0
2.841322417E0,-8.116537004E0,1.215977612E0,-7.615147033E0,1.119585811E1
2.851363417E0,-8.221513236E0,-8.928177899E-1,-1.061157257E1,1.345347078E1
2.861404417E0,-8.299972930E0,-4.296888987E0,-1.347259531E1,1.639706163E1
2.871445417E0,-8.026569405E0,-7.890080189E0,-1.467086522E1,1.849090230E1
2.881485417E0,-8.575717680E0,-1.132751151E1,-1.445108124E1,2.026546816E1
2.891526417E0,-9.883981311E0,-1.508247295E1,-1.393420726E1,2.278894927E1
2.901567417E0,-1.006901645E1,-1.965351624E1,-1.220049145E1,2.522890771E1
2.911608417E0,-8.278001432E0,-2.442848820E1,-8.895958571E0,2.728395906E1
2.921649417E0,-6.336784893E0,-2.946412903E1,-4.727775571E0,3.050641906E1
2.931689417E0,-4.725556553E0,-3.427965260E1,6.288272591E-1,3.460954912E1
2.941730417E0,-3.709851340E0,-3.689483383E1,8.145393598E0,3.796497329E1
2.951771417E0,-4.464427503E0,-3.668681095E1,1.648843946E1,4.046877619E1
2.961812417E0,-6.730391968E0,-3.049614388E1,2.139478198E1,3.785564243E1
2.971853417E0,-1.037244133E1,-2.267499242E1,1.932528162E1,3.154693853E1
2.981893417E0,-1.336867158E1,-1.393498377E1,1.226034822E1,2.287403093E1
2.991934417E0,-1.440593021E1,-4.518194990E0,3.579580053E0,1.551638826E1
3.001975417E0,-1.376436202E1,3.472147990E0,-4.615505522E0,1.492703469E1
3.012016417E0,-1.216492517E1,9.043186784E0,-9.792869997E0,1.804618892E1
3.022057417E0,-8.957699322E0,1.270839112E1,-1.034614641E1,1.867582200E1
3.032097417E0,-4.747862511E0,1.398615042E1,-6.604530652E0,1.617944458E1
3.042138417E0,-1.294345504E-1,1.399950897E1,-1.498327961E0,1.408005651E1
3.052179417E0,4.354533763E0,1.325195297E1,1.716278247E0,1.405424608E1
3.062220417E0,7.825183697E0,1.324062691E1,3.615920498E0,1.579944879E1
3.072261417E0,1.038042278E1,1.417242049E1,3.949141624E0,1.800573240E1
3.082301417E0,1.172816857E1,1.474100374E1,2.429623353E0,1.899342515E1
3.092342417E0,1.144680757E1,1.497461754E1,1.124106159E0,1.888205997E1
3.102383417E0,9.369766057E0,1.487824491E1,1.108646121E0,1.761771221E1
3.112424417E0,6.671560793E0,1.452420535E1,2.129372484E0,1.612440671E1
3.122465417E0,4.268745169E0,1.394138764E1,3.549414268E0,1.500609264E1
3.132505417E0,2.269188035E0,1.350733479E1,4.853129350E0,1.453100726E1
3.142546417E0,5.596715087E-1,1.331058651E1,5.397721474E0,1.437429450E1
3.152587417E0,-6.139067727E-1,1.348439499E1,4.918688332E0,1.436660311E1
3.162628417E0,-1.310893124E0,1.343030825E1,4.127346046E0,1.411122269E1
3.172669417E0,-1.515445685E0,1.259321150E1,4.287300138E0,1.338904380E1
3.182709417E0,-9.804552734E-1,1.229058885E1,5.898425567E0,1.366789271E1
3.192750417E0,5.756291449E-2,1.172150391E1,6.293451762E0,1.330430391E1
3.202791417E0,1.224502267E0,1.076879134E1,5.765068120E0,1.227608582E1
3.212832417E0,2.244549623E0,9.565580539E0,5.218703120E0,1.112534028E1
3.222873417E0,3.171260798E0,8.091101031E0,4.973862659E0,1.001309746E1
3.232913417E0,3.785894964E0,7.490000830E0,4.664542612E0,9.601618139E0
3.242954417E0,3.476691277E0,6.647415301E0,4.125902953E0,8.561459431E0
3.252995417E0,2.491544198E0,6.058656233E0,2.975124135E0,7.194892039E0
3.263036417E0,1.452050173E0,5.909969140E0,7.447119105E-1,6.131132096E0
