"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.202329375E0,-1.231590262E0,3.923032929E0,7.503152242E-1,4.179709903E0
3.212343375E0,-6.788564748E-1,3.738203319E0,7.979804836E-2,3.800181298E0
3.222356375E0,5.848373401E-1,3.198646525E0,-4.626983607E-1,3.284427511E0
3.232370375E0,1.381938549E0,2.231193120E0,-4.672369695E-1,2.665762044E0
3.242384375E0,2.067830393E0,1.490719272E0,-2.811821488E-1,2.564611059E0
3.252398375E0,3.020435379E0,9.642950311E-1,1.771355510E-1,3.175574245E0
3.262412375E0,4.947146730E0,4.571905759E-1,1.155261294E0,5.100775691E0
3.272425375E0,4.261634370E0,2.655200528E-1,6.741911276E-1,4.322795632E0
3.282439375E0,3.419761031E0,-4.456268299E-1,3.065144797E-1,3.462268030E0
3.292453375E0,3.493666329E0,-8.581870705E-1,1.102602439E0,3.762701370E0
3.302467375E0,3.487740760E0,-7.270881101E-1,8.100239937E-1,3.653646343E0
3.312481375E0,3.837438755E0,-5.028865662E-1,-2.935256942E-1,3.881364249E0
3.322494375E0,3.728582895E0,-7.807757825E-1,-1.397421537E0,4.057675219E0
3.332508375E0,3.567565194E0,-9.448147398E-1,-1.909757935E0,4.155402710E0
3.342522375E0,3.422754221E0,-1.031393293E0,-2.338770340E0,4.271869062E0
3.352536375E0,3.132575619E0,-1.427005671E0,-2.716937989E0,4.385330915E0
3.362550375E0,2.772146230E0,-1.510856205E0,-2.845030019E0,4.249903175E0
3.372563375E0,2.710853961E0,-1.165342771E0,-3.170527557E0,4.331165889E0
3.382577375E0,2.685108086E0,-8.786549565E-1,-3.585580466E0,4.564890715E0
3.392591375E0,2.567479649E0,-5.602269942E-1,-3.665480914E0,4.510161456E0
3.402605375E0,2.501648771E0,-2.938456648E-1,-3.513166208E0,4.322838033E0
3.412619375E0,2.370723181E0,-1.250339359E-1,-3.230042857E0,4.008633027E0
3.422632375E0,1.753220955E0,-2.735994065E-1,-2.412288113E0,2.994624233E0
3.432646375E0,9.980799508E-1,-5.312371568E-1,-1.544598002E0,1.914199439E0
3.442660375E0,3.018683553E-1,-4.798133802E-1,-9.959066869E-1,1.145938704E0
3.452674375E0,-4.142395610E-1,-4.054891296E-1,-8.671667857E-1,1.043069548E0
3.462688375E0,-1.067961195E0,-2.454172888E-1,-9.143583477E-1,1.427172711E0
3.472701375E0,-1.573405041E0,-6.028588973E-2,-1.115934968E0,1.929908978E0
3.482715375E0,-1.780823906E0,-1.086055257E-1,-1.143510291E0,2.119137732E0
3.492729375E0,-1.918620560E0,-1.025164546E-1,-1.067441085E0,2.197963818E0
3.502743375E0,-2.053144526E0,1.265776008E-3,-9.070373413E-1,2.244575859E0
3.512757375E0,-2.477663493E0,1.595468339E-1,-6.151820505E-1,2.557874221E0
3.522770375E0,-2.815786924E0,-8.867521808E-3,-5.287217577E-1,2.865009831E0
3.532784375E0,-3.096094256E0,-6.413806464E-1,-4.849261124E-1,3.198800105E0
3.542798375E0,-3.307992674E0,-5.319188690E-1,-4.180338192E-1,3.376463458E0
3.552812375E0,-3.733182900E0,-6.442278019E-1,-3.906115472E-1,3.808446062E0
3.562826375E0,-4.100033702E0,-9.271504475E-1,-4.942356107E-1,4.232511447E0
3.572839375E0,-4.017098549E0,-7.740140623E-1,-1.112406465E0,4.239531420E0
3.582853458E0,-3.651607225E0,-8.602226324E-1,-1.522482663E0,4.048724708E0
3.592867458E0,-3.804825325E0,-1.081145058E0,-1.521226681E0,4.237888744E0
3.602881458E0,-4.318225477E0,-1.298093569E0,-1.372435069E0,4.713352969E0
3.612895458E0,-4.571385357E0,-1.764704010E0,-8.180076358E-1,4.967985589E0
3.622909458E0,-4.848998877E0,-1.604892882E0,1.315787244E-1,5.109381981E0
3.632922458E0,-4.795068253E0,-1.043760885E0,1.615163370E0,5.166320648E0
3.642936458E0,-3.741768951E0,-9.025750387E-1,2.447833191E0,4.561508952E0
3.652950458E0,-2.006515321E0,-5.440106186E-1,2.692160997E0,3.401438243E0
3.662964458E0,-3.035418284E-1,-2.451983106E-1,3.204899830E0,3.228566674E0
3.672977458E0,3.065882277E-1,5.120552927E-2,3.378831106E0,3.393098583E0
3.682991458E0,9.644917899E-1,6.868208210E-1,4.004002540E0,4.175404602E0
3.693005458E0,2.473097402E-1,8.785089223E-1,4.192087587E0,4.290284183E0
3.703019458E0,5.609298295E-1,1.250796904E0,3.217321655E0,3.497183695E0
3.713033458E0,9.639585239E-1,1.880706336E0,2.700977429E0,3.429511836E0
3.723047458E0,3.122062325E-1,2.094760330E0,9.487849993E-1,2.320708199E0
3.733060458E0,-4.812685329E-1,2.103929641E0,-3.603229702E-2,2.158573061E0
3.743074458E0,-3.267488426E-1,1.952594052E0,3.007527065E-1,2.002458621E0
3.753088458E0,-3.003252751E-1,1.707553031E0,1.125138777E-1,1.737409566E0
3.763102458E0,-3.152467847E-1,1.037340203E0,2.257520793E-1,1.107438140E0
3.773115458E0,-4.921086860E-1,4.261763594E-1,5.378882915E-1,8.444649562E-1
3.783129458E0,3.166495317E-1,5.941098547E-1,7.837027524E-1,1.033161870E0
3.793143458E0,1.144266189E0,7.692611530E-1,7.436868936E-1,1.566581638E0
3.803157458E0,1.575174408E0,8.762426877E-1,6.036758995E-1,1.900894593E0
3.813171458E0,1.785763634E0,9.648163104E-1,4.074478738E-1,2.070226084E0
3.823185458E0,2.147800423E0,1.011868855E0,5.452747867E-2,2.374847044E0
3.833198458E0,2.817172129E0,1.061517271E0,-6.864923537E-1,3.087806580E0
3.843212458E0,2.083790953E0,1.087724491E0,-8.997613585E-1,2.516922686E0
3.853226458E0,2.536588808E0,3.844415653E-1,-1.602393197E0,3.024854055E0
3.863240458E0,2.613616519E0,3.708953208E-1,-1.018263370E0,2.829384198E0
3.873254458E0,2.708161318E0,7.538785905E-1,-7.042462546E-1,2.898005080E0
3.883267458E0,3.260096376E0,7.450919795E-1,-4.690143768E-1,3.376886869E0
3.893281458E0,2.594368070E0,6.250752470E-1,-1.005295707E-1,2.670500129E0
3.903295458E0,2.353831744E0,6.084273469E-1,-1.178939009E-1,2.434051497E0
3.913309458E0,2.398548911E0,1.118095514E0,-1.673999369E-1,2.651640472E0
3.923323458E0,2.772954315E0,2.178279619E0,-9.582514952E-1,3.654096832E0
3.933336458E0,2.830119034E0,2.751547658E0,-1.618734995E0,4.266250256E0
3.943350458E0,3.384861340E0,2.763083338E0,-2.101032053E0,4.848324609E0
3.953364458E0,3.696905605E0,2.733493795E0,-2.360091919E0,5.168087968E0
3.963378458E0,3.707867380E0,2.689911574E0,-2.554124608E0,5.244755218E0
3.973392458E0,3.179362700E0,2.398410039E0,-2.498150382E0,4.701220397E0
3.983405458E0,1.875186857E0,1.701045373E0,-2.193240305E0,3.349654332E0
3.993419458E0,8.846416283E-1,9.411920974E-1,-2.022741783E0,2.399982853E0
4.003433458E0,-2.358538753E-1,1.767297542E-1,-1.521132248E0,1.549420464E0
4.013447458E0,-1.404029914E0,-1.028030266E0,-3.401781428E-1,1.773095428E0
4.023461458E0,-2.335939849E0,-1.563226792E0,-4.779177859E-2,2.811152261E0
4.033474458E0,-2.528809673E0,-2.342194908E0,2.673079486E-1,3.457196680E0
4.043488458E0,-2.284070953E0,-4.444826467E0,-1.284048557E-2,4.997362036E0
4.053502458E0,-2.370698622E0,-6.093481665E0,3.713788855E-1,6.548942894E0
4.063516458E0,-1.053042608E0,-5.709524249E0,1.168748774E-1,5.806997987E0
4.073530458E0,1.002941326E0,-4.297304140E0,-3.007573843E-1,4.423027151E0
4.083543458E0,1.592835338E0,-3.677233232E0,-2.968970525E-1,4.018372372E0
4.093557458E0,1.296302567E0,-3.337948836E0,-2.826792553E-2,3.580935891E0
4.103571458E0,5.516964912E-1,-2.687991640E0,1.354868571E-1,2.747366878E0
4.113585458E0,-7.177878213E-1,-2.087720282E0,-3.000580573E-1,2.227965478E0
4.123599458E0,-1.596175852E0,-1.346078160E0,-9.823410004E-1,2.307530629E0
4.133612458E0,-1.949303239E0,-6.732402241E-1,-1.389833752E0,2.486900355E0
4.143626458E0,-1.800948853E0,2.235033864E-1,-2.109948180E0,2.783029259E0
4.153640458E0,-1.837589845E0,-7.986208999E-1,-2.035863812E0,2.856444160E0
4.163654458E0,-1.278492533E0,-1.404123470E0,-1.142515533E0,2.216178607E0
4.173668458E0,-1.561681373E0,-1.378307428E0,-7.305617948E-1,2.207328841E0
4.183681458E0,-2.069172329E0,-1.415278203E0,-2.089579258E-1,2.515581431E0
4.193695458E0,-2.521536906E0,-1.494309754E0,6.305660748E-1,2.998120008E0
4.203709458E0,-2.544826366E0,-1.677887183E0,1.516840246E0,3.404739485E0
4.213723458E0,-1.839276182E0,-1.451987023E0,2.212772344E0,3.222974501E0
4.223737458E0,-1.054899099E0,-9.357585722E-1,3.340548216E0,3.625978296E0
4.233750458E0,2.427588522E-1,-3.536735165E-1,4.260957847E0,4.282496771E0
4.243764458E0,8.378469461E-1,4.331798619E-1,4.583116041E0,4.679164983E0
4.253778458E0,2.700255883E-1,1.095055438E0,4.507182344E0,4.646154637E0
4.263792458E0,-9.243377906E-1,1.698417342E0,5.089142269E0,5.444115250E0
4.273806458E0,-1.324241733E0,1.621275026E0,3.311442531E0,3.917626898E0
4.283819458E0,-2.141100683E0,1.295392156E0,2.663495607E0,3.654663025E0
4.293833458E0,-2.746317909E0,1.227086737E0,1.596746979E0,3.405525632E0
4.303847458E0,-3.024783368E0,1.350427319E0,-4.701798731E-1,3.345749166E0
4.313861458E0,-4.038989355E0,1.890377923E0,-1.289765965E0,4.642247295E0
4.323875458E0,-4.340330291E0,2.355226305E0,-2.470947965E0,5.521878470E0
4.333888458E0,-4.811141079E0,2.566998423E0,-3.607167217E0,6.538211890E0
4.343902458E0,-5.059684582E0,2.599865622E0,-3.366527980E0,6.610084716E0
4.353916458E0,-4.419945980E0,2.642706417E0,-2.277786366E0,5.630997283E0
4.363930458E0,-3.446786570E0,2.593955256E0,-7.921680589E-1,4.385940237E0
4.373944458E0,-2.158494103E0,2.750182918E0,5.786799297E-2,3.496562824E0
4.383957458E0,-9.598505625E-1,2.848904384E0,1.181714974E-1,3.008576706E0
4.393971458E0,-5.509518483E-1,2.706952699E0,5.773603593E-1,2.822142065E0
4.403985458E0,8.946620017E-2,2.714534199E0,8.328129320E-1,2.840823384E0
4.413999458E0,1.045009119E0,3.080645328E0,5.417445302E-1,3.297863980E0
4.424013458E0,1.381955506E0,3.759584248E0,3.212816960E-1,4.018394787E0
4.434026458E0,1.726485146E0,3.896517853E0,-2.895652288E-1,4.271703449E0
4.444040458E0,2.021120496E0,3.865940423E0,-4.072818129E-1,4.381358452E0
4.454054458E0,2.041716290E0,3.891262960E0,-7.187257147E-1,4.452763129E0
4.464068458E0,2.103154300E0,4.036419504E0,-1.148751296E0,4.694205999E0
4.474082458E0,2.070484006E0,4.052880585E0,-1.472075863E0,4.783278416E0
4.484095458E0,2.471516315E0,3.575558923E0,-1.627230122E0,4.641216691E0
4.494109458E0,2.936521402E0,3.254549122E0,-1.233235084E0,4.553692645E0
4.504123458E0,2.587406960E0,2.673711863E0,-9.982293472E-1,3.852255408E0
4.514137458E0,2.188511370E0,2.071531681E0,-1.416109823E0,3.329593451E0
4.524151458E0,1.768049202E0,1.850260177E0,-2.817991616E0,3.806643857E0
4.534164458E0,9.178235538E-1,1.023490781E0,-6.233142995E0,6.382946424E0
4.544178458E0,7.812939920E-2,-8.253520310E-2,-5.018172274E0,5.019459058E0
4.554192458E0,1.374139532E-1,-6.984206736E-1,-4.956622143E0,5.007472127E0
4.564206458E0,3.967022994E-1,-5.447792351E-1,-3.580952979E0,3.643814124E0
4.574220458E0,4.492037909E-1,1.724425757E-1,-2.200621684E0,2.252610993E0
4.584233208E0,5.306567110E-1,7.294015610E-1,-1.091550617E0,1.416017631E0
4.594247208E0,5.957066562E-1,7.821761906E-1,-6.584929615E-1,1.183333847E0
4.604261208E0,6.693645434E-1,5.910049832E-1,-1.027177962E0,1.361040171E0
4.614275208E0,-3.263236038E-2,-5.685364723E-2,-7.016605427E-1,7.047160601E-1
4.624289208E0,7.308803950E-2,-7.047496998E-1,-7.869843560E-1,1.058942103E0
4.634302208E0,2.780798720E-2,-1.740505600E0,-9.669218197E-1,1.991248561E0
4.644316208E0,1.031272968E-1,-2.745425624E0,-1.447621492E0,3.105415444E0
4.654330208E0,2.745741739E-1,-3.082819907E0,-1.861990276E0,3.611949244E0
4.664344208E0,-1.021914444E0,-3.232076519E0,-2.654914818E0,4.305717181E0
4.674358208E0,-1.274659245E0,-3.352910399E0,-2.905185589E0,4.615936269E0
4.684371208E0,-9.697728489E-1,-3.615698889E0,-3.499418235E0,5.124418583E0
4.694385208E0,-1.106392531E0,-3.887209670E0,-3.324105846E0,5.232989884E0
4.704399208E0,-1.332575623E0,-3.222597597E0,-1.935055913E0,3.988149252E0
4.714413208E0,-1.670173097E0,-3.070614429E0,-3.986315882E-1,3.518104360E0
4.724427208E0,-1.743549222E0,-3.304715894E0,6.835909653E-1,3.798474383E0
4.734440208E0,-9.005383073E-1,-3.658187097E0,7.294688040E-1,3.837372384E0
4.744454208E0,8.551898608E-1,-4.833500247E0,-4.613242650E-1,4.930202269E0
4.754468208E0,2.071718646E0,-6.296129202E0,4.185331714E-1,6.641417853E0
4.764482208E0,2.097939022E0,-7.285590942E0,1.694479827E0,7.768683633E0
4.774496208E0,1.699294570E0,-7.960591763E0,2.750694550E0,8.592144305E0
4.784509208E0,9.748154146E-1,-7.399115219E0,3.611796457E0,8.291094304E0
4.794523208E0,2.553656319E-1,-5.386402434E0,4.312463631E0,6.904772651E0
4.804537208E0,3.621214275E-1,-2.440114428E0,4.049304428E0,4.741535268E0
4.814551208E0,1.149499447E0,-5.611046612E-2,3.497543033E0,3.682024529E0
4.824565208E0,1.370107293E0,1.369462929E0,3.029288648E0,3.595721405E0
4.834578208E0,1.305484596E0,1.555366965E0,2.433992978E0,3.169823062E0
4.844592208E0,1.594732467E0,1.072736031E0,1.534962521E0,2.459683755E0
4.854606208E0,1.660319516E0,4.819397932E-1,9.825409752E-1,1.988545606E0
4.864620208E0,1.706668348E0,-1.908566272E-1,7.287881881E-1,1.865549604E0
4.874634208E0,1.133828836E0,1.419498723E0,-1.823148392E0,2.573793798E0
4.884647208E0,1.606620880E0,2.011981298E0,-1.133640629E0,2.813261536E0
4.894661208E0,1.466876957E0,-2.720148110E-1,2.207194101E0,2.664099447E0
4.904675208E0,4.234577695E-1,-1.588856308E0,3.256400936E0,3.648003276E0
4.914689208E0,7.299678639E-1,-1.814259455E0,3.187148852E0,3.739292481E0
4.924702208E0,9.045788795E-2,-1.218439874E0,2.534537605E0,2.813655847E0
4.934716208E0,-3.195439035E-1,-5.545756602E-1,1.201122175E0,1.361013207E0
4.944730208E0,-4.828379256E-1,2.774240702E-1,2.440861702E-2,5.573978451E-1
4.954744208E0,-5.010492249E-1,1.393038903E0,-5.139655781E-1,1.567089125E0
4.964758208E0,-4.389061864E-1,2.493396011E0,-8.942217795E-1,2.685013017E0
4.974772208E0,2.169499733E-1,3.099023711E0,-1.136007582E0,3.307798132E0
4.984785208E0,1.276273368E0,3.217281309E0,-5.131083763E-1,3.499007422E0
4.994799208E0,1.756388392E0,3.419843477E0,4.432236242E-1,3.869971159E0
5.004813208E0,1.940376441E0,3.614557512E0,8.153989005E-1,4.182697946E0
5.014827208E0,1.931827081E0,3.842141086E0,8.516843820E-1,4.383990224E0
5.024841208E0,1.767633611E0,3.903633329E0,5.844350517E-1,4.324863707E0
5.034854208E0,6.124512546E-1,4.298402832E0,4.617884974E-1,4.366304165E0
5.044868208E0,-1.367898507E0,5.314274105E0,1.195638839E-1,5.488802339E0
5.054882208E0,-1.956373985E0,5.611335465E0,9.749062657E-2,5.943398799E0
5.064896208E0,-2.139651889E0,5.169188898E0,-8.494998622E-1,5.658645958E0
5.074910208E0,-1.252553992E0,4.805742930E0,-1.297143981E0,5.132897731E0
5.084923208E0,-4.664242065E-1,4.610411428E0,-1.214623396E0,4.790485891E0
5.094937208E0,-4.294698036E-1,3.524813862E0,-6.107334888E-1,3.603019909E0
5.104951208E0,-2.325446436E-1,2.505414963E0,-2.614792979E-1,2.529733695E0
5.114965208E0,-1.425732440E-1,1.743264901E0,-5.899828899E-1,1.845908843E0
5.124979208E0,-7.131512716E-2,7.403200668E-1,-1.189990246E0,1.403294850E0
5.134992208E0,1.772788078E-1,-1.499413204E-1,-1.220504526E0,1.242393445E0
5.145006208E0,5.379148963E-1,-7.423110437E-1,-6.135389829E-1,1.103090298E0
5.155020208E0,7.481739007E-1,-1.166496134E0,-3.610702078E-1,1.432078598E0
5.165034208E0,7.225094479E-1,-1.444881486E0,-5.707326865E-1,1.713312059E0
5.175048208E0,9.770505859E-1,-1.805536578E0,-9.693759692E-1,2.270303934E0
5.185061208E0,1.301605846E0,-2.260297344E0,-1.931696688E0,3.245700842E0
5.195075208E0,1.669712483E0,-2.783272896E0,-3.215159354E0,4.568566237E0
5.205089208E0,1.874275276E0,-3.371276504E0,-4.058077590E0,5.598786190E0
5.215103208E0,1.948580815E0,-3.813521889E0,-4.038725646E0,5.886528793E0
5.225116208E0,2.028027812E0,-4.251371922E0,-3.277067335E0,5.738138229E0
5.235130208E0,2.177094242E0,-4.434211432E0,-2.609726951E0,5.586827823E0
5.245144208E0,2.357795279E0,-4.407863878E0,-2.114252608E0,5.427570970E0
5.255158208E0,2.592098181E0,-4.017409621E0,-1.907216589E0,5.147429276E0
5.265172208E0,2.818837416E0,-3.408402230E0,-2.132863126E0,4.910412941E0
5.275186208E0,2.499268370E0,-2.964247144E0,-2.134688627E0,4.426059088E0
5.285199208E0,1.283753858E0,-3.054800634E0,-1.395986484E0,3.595637516E0
5.295213208E0,6.150320694E-2,-3.365305327E0,-2.296108031E-1,3.373689925E0
5.305227208E0,-6.160952394E-1,-3.512369233E0,9.052285782E-1,3.679096322E0
5.315241208E0,-1.458565725E0,-3.590351794E0,1.612438713E0,4.197379966E0
5.325255208E0,-2.274408137E0,-3.537593536E0,2.237554014E0,4.763837567E0
5.335268208E0,-2.314136167E0,-3.286348620E0,3.802259567E0,5.532855616E0
5.345282208E0,-1.460052964E0,-2.640654044E0,6.217730319E0,6.911221221E0
5.355296208E0,-3.585138416E-1,-1.702371229E0,8.469993589E0,8.646813943E0
5.365310208E0,5.771811421E-1,-6.119350916E-1,8.209688412E0,8.252671473E0
5.375324208E0,2.637959647E-1,-2.012769502E-1,6.016954476E0,6.026096737E0
5.385337208E0,-9.420332193E-1,-5.830919462E-1,3.165813532E0,3.354071872E0
5.395351208E0,-2.413303628E0,-1.210931464E0,1.119507836E0,2.922958640E0
5.405365208E0,-3.362524391E0,-1.374324304E0,-1.941123569E-1,3.637721427E0
5.415379208E0,-3.828835162E0,-1.061067327E0,-7.475559231E-1,4.042855727E0
5.425393208E0,-4.015476531E0,-4.064966780E-1,-6.788278234E-1,4.092688424E0
5.435406208E0,-4.129387017E0,2.299756694E-1,-3.977452234E-1,4.154867892E0
5.445420208E0,-3.959054701E0,8.792844093E-1,-2.133743278E-1,4.061130853E0
5.455434208E0,-3.329340858E0,1.377867132E0,-1.811362159E-1,3.607747041E0
5.465448208E0,-2.409822342E0,1.862594878E0,-1.740821350E-1,3.050706146E0
5.475462208E0,-1.599430705E0,2.326087875E0,-8.183872662E-2,2.824103568E0
5.485475208E0,-9.182854839E-1,2.740076591E0,1.250649992E-1,2.892561012E0
5.495489208E0,-4.093469033E-1,3.023406934E0,4.802236354E-1,3.088554535E0
5.505503208E0,1.021394554E-1,3.244603593E0,7.033639097E-1,3.321536653E0
5.515517208E0,6.968299386E-1,3.408568291E0,4.721940927E-1,3.510965255E0
5.525531208E0,1.046200781E0,3.512154055E0,2.766633475E-1,3.675092487E0
5.535544208E0,1.395096830E0,3.597583045E0,3.948063397E-1,3.878758948E0
5.545558208E0,1.591768514E0,3.564705906E0,6.233621590E-1,3.953408097E0
5.555572208E0,1.696972495E0,3.445228579E0,5.805055766E-1,3.884108950E0
5.565586208E0,1.521783774E0,3.282059103E0,3.500260965E-1,3.634591597E0
5.575600208E0,1.293821301E0,3.184056845E0,4.253381610E-2,3.437150080E0
5.585613083E0,1.299608583E0,3.161640959E0,-2.740262532E-1,3.429292406E0
5.595627083E0,1.611320141E0,3.179762650E0,-5.536037799E-1,3.607453430E0
5.605641083E0,1.759442100E0,3.140366449E0,-1.073798908E0,3.756405467E0
5.615655083E0,1.615671054E0,3.003390745E0,-1.825967335E0,3.868450029E0
5.625669083E0,1.291187715E0,2.794513584E0,-2.708147285E0,4.100065073E0
5.635682083E0,9.155318838E-1,2.573298213E0,-3.502927734E0,4.441910066E0
5.645696083E0,7.784982920E-1,2.413193262E0,-3.390626110E0,4.233899707E0
5.655710083E0,8.322499913E-1,2.348006163E0,-2.315266872E0,3.400916594E0
5.665724083E0,7.222194260E-1,2.162920738E0,-1.260408264E0,2.605466563E0
5.675738083E0,6.537426835E-1,1.803497069E0,-7.465371919E-1,2.058470052E0
5.685751083E0,8.838487458E-1,1.195098959E0,-8.389759704E-1,1.706848208E0
5.695765083E0,1.016596036E0,6.640688664E-1,-1.153186555E0,1.674602697E0
5.705779083E0,1.013823579E0,2.819813901E-1,-1.543218205E0,1.867852827E0
5.715793083E0,9.677317321E-1,-1.499085760E-1,-1.675897375E0,1.941033049E0
5.725807083E0,7.233353671E-1,-7.457614857E-1,-9.851447403E-1,1.431741739E0
5.735820083E0,5.627684864E-1,-1.511352049E0,-5.817334919E-1,1.714440795E0
5.745834083E0,2.712818626E-1,-2.486678730E0,-8.563059481E-1,2.643941155E0
5.755848083E0,-2.569784036E-1,-3.635247885E0,-1.351030605E0,3.886688665E0
5.765862083E0,-8.636609414E-1,-4.685979089E0,-2.061730578E0,5.191824652E0
5.775876083E0,-1.206445188E0,-5.439848324E0,-2.899051859E0,6.281079642E0
5.785889083E0,-1.460529220E0,-5.829326096E0,-4.075142105E0,7.260920845E0
5.795903083E0,-1.508349942E0,-5.721274229E0,-5.612589108E0,8.155320646E0
5.805917083E0,-9.934416470E-1,-4.543951390E0,-7.455375373E0,8.787322829E0
5.815931083E0,-9.539809813E-1,-2.825704971E0,-6.752595016E0,7.381885108E0
5.825945083E0,-1.247433878E0,-1.986769858E0,-4.279419261E0,4.880243330E0
5.835959083E0,-7.803096132E-1,-2.407936615E0,-3.139415692E0,4.032737621E0
5.845972083E0,-6.511010577E-1,-3.546411722E0,4.720128290E-1,3.636449477E0
5.855986083E0,-1.518723195E0,-4.649317632E0,7.182609780E0,8.689796191E0
5.866000083E0,-3.497311775E0,-5.414615834E0,7.872443233E0,1.017470475E1
5.876014083E0,-3.902976395E0,-3.915484466E0,3.502636542E0,6.544670052E0
5.886028083E0,-1.567186234E0,-1.477467434E0,1.270707404E0,2.500735895E0
5.896041083E0,3.288231423E-1,9.298259872E-1,1.904080435E0,2.144346830E0
5.906055083E0,4.205650789E-1,2.117110142E0,2.137331714E0,3.037633486E0
5.916069083E0,4.127029127E-1,1.960564392E0,3.112180531E0,3.701324639E0
5.926083083E0,1.976361814E-1,6.966150534E-1,3.580797443E0,3.653278380E0
5.936097083E0,-3.866126364E-1,-8.894679201E-1,3.086248130E0,3.235050236E0
5.946110083E0,-5.510816565E-1,-1.356644078E0,1.851590857E0,2.360627639E0
5.956124083E0,-2.800547326E-1,-8.132126266E-1,6.786361809E-1,1.095578612E0
5.966138083E0,1.987760961E-3,-3.674331844E-1,5.494606622E-1,6.609978180E-1
5.976152083E0,3.386587438E-1,-1.084752059E-1,8.854963450E-1,9.542328815E-1
5.986166083E0,4.828525436E-1,-1.294263643E-1,9.689350891E-1,1.090290314E0
5.996179083E0,4.692001721E-1,-3.652445716E-1,8.064142151E-1,1.001926287E0
6.006193083E0,2.296382850E-1,-6.047482789E-1,4.952275908E-1,8.146806671E-1
6.016207083E0,-2.050966439E-1,-6.318688345E-1,-2.231165931E-2,6.646959211E-1
6.026221083E0,-5.188251990E-1,-2.008916187E-1,-3.607520096E-1,6.630829828E-1
6.036235083E0,-4.943361828E-1,7.626622778E-1,-2.061142056E-1,9.319361981E-1
6.046248083E0,-6.288417310E-2,1.875754622E0,1.468855655E-1,1.882547526E0
6.056262083E0,4.678804556E-1,2.747631193E0,6.384646399E-1,2.859375175E0
6.066276083E0,8.382919192E-1,3.285437039E0,1.044450710E0,3.547915890E0
6.076290083E0,1.089868373E0,3.600592023E0,1.205290217E0,3.950291190E0
6.086304083E0,1.284071361E0,3.809151095E0,1.225140345E0,4.202313671E0
6.096317083E0,1.521486736E0,3.889871907E0,1.224078344E0,4.352515725E0
6.106331083E0,1.678248833E0,3.828583147E0,1.237847514E0,4.359682847E0
6.116345083E0,1.512178261E0,3.583538033E0,1.218798308E0,4.076014873E0
6.126359083E0,1.153297799E0,3.327531145E0,1.117967752E0,3.694916944E0
6.136373083E0,8.875085181E-1,3.124667845E0,1.001139360E0,3.399044061E0
6.146386083E0,6.904436097E-1,2.920399459E0,8.175448287E-1,3.110277307E0
6.156400083E0,5.634198663E-1,2.737207362E0,5.519512837E-1,2.848577945E0
6.166414083E0,6.145496741E-1,2.639133183E0,2.111651766E-1,2.717956216E0
6.176428083E0,8.471846572E-1,2.568214059E0,-2.167630816E-1,2.713011524E0
