"Time (s)","x","y","z","total_acceleration"
2.002503750E0,1.012416885E0,-1.429293394E0,8.242165017E-1,1.935768684E0
2.012518750E0,5.148258497E-1,-1.828557066E0,9.220766723E-1,2.111608863E0
2.022533750E0,5.365989804E-2,-2.063702259E0,9.587831533E-1,2.276183546E0
2.032549750E0,-4.121544439E-1,-2.154597226E0,8.791475844E-1,2.363273359E0
2.042564750E0,-8.477888207E-1,-2.154554542E0,8.166537130E-1,2.455152632E0
2.052579750E0,-1.240267676E0,-2.109025782E0,6.730063355E-1,2.537556144E0
2.062594750E0,-1.440549284E0,-2.115592790E0,5.259675729E-1,2.612959429E0
2.072609750E0,-1.431597343E0,-2.073925531E0,6.373535228E-1,2.599395617E0
2.082624750E0,-1.340883347E0,-2.024062815E0,6.779758841E-1,2.520803389E0
2.092639750E0,-1.196637946E0,-1.936680270E0,6.312595546E-1,2.362448193E0
2.102654750E0,-1.005548161E0,-1.788322960E0,5.371100271E-1,2.120781293E0
2.112670750E0,-8.754101904E-1,-1.669107589E0,4.362022877E-1,1.934563408E0
2.122685750E0,-8.571329637E-1,-1.617980704E0,4.028450918E-1,1.874786026E0
2.132700750E0,-8.654151061E-1,-1.653965054E0,2.390973075E-1,1.881943471E0
2.142715750E0,-8.588859589E-1,-1.847328967E0,4.002185225E-2,2.037623899E0
2.152730750E0,-8.892014332E-1,-1.972214969E0,-1.196872054E-1,2.166710894E0
2.162745750E0,-8.916965863E-1,-1.963551734E0,-3.000153726E-1,2.177307383E0
2.172760750E0,-8.702104077E-1,-1.879150100E0,-3.233668496E-1,2.095957388E0
2.182775750E0,-8.123127401E-1,-1.695498412E0,-3.478491781E-1,1.911953426E0
2.192791750E0,-7.120401545E-1,-1.392048385E0,-4.925706526E-1,1.639336980E0
2.202806750E0,-5.921142000E-1,-1.007344279E0,-7.249874979E-1,1.375117666E0
2.212821750E0,-5.008707386E-1,-5.743158603E-1,-9.881268203E-1,1.247840061E0
2.222836750E0,-3.863654454E-1,-2.210276753E-1,-1.086594517E0,1.174231295E0
2.232851750E0,-4.648736711E-1,-1.143423021E-2,-1.075214081E0,1.171462160E0
2.242866750E0,-8.972581655E-1,-6.099698424E-2,-1.026708503E0,1.364889446E0
2.252881750E0,-1.715991002E0,-2.628744435E-1,-1.188150712E0,2.103670651E0
2.262896750E0,-3.062452008E0,-7.707823062E-1,-1.451759566E0,3.475675978E0
2.272912750E0,-4.494556451E0,-1.144507095E0,-1.623501645E0,4.913928345E0
2.282927750E0,-5.595942085E0,-8.978884953E-1,-1.585932700E0,5.885231864E0
2.292942750E0,-6.128828083E0,-1.289603412E-1,-1.519449858E0,6.315686211E0
2.302957750E0,-5.483716475E0,8.629256541E-1,-1.607868530E0,5.779362272E0
2.312972750E0,-3.642411601E0,1.496914689E0,-1.785562490E0,4.323904400E0
2.322988042E0,-1.525369872E0,1.943270667E0,-2.193204052E0,3.303513000E0
2.333003042E0,3.207054529E-1,2.650205471E0,-2.569966469E0,3.705559159E0
2.343018042E0,1.129384002E0,2.943573144E0,-1.805813736E0,3.633331024E0
2.353033042E0,1.512682144E0,2.724767995E0,3.531607157E-1,3.136445503E0
2.363049042E0,2.004443213E0,2.632315330E0,2.529718915E0,4.164895482E0
2.373064042E0,2.325447021E0,2.120429022E0,3.280702549E0,4.546089781E0
2.383079042E0,2.619749079E0,1.200847941E0,3.004262565E0,4.163017484E0
2.393094042E0,2.836450984E0,4.143114817E-1,3.378708900E0,4.430889529E0
2.403109042E0,3.063122392E0,1.865162390E-1,3.712089069E0,4.816338065E0
2.413124042E0,3.682336097E0,5.387601113E-1,2.993835810E0,4.776286680E0
2.423139042E0,4.273832247E0,1.613883560E0,1.338669738E0,4.760493555E0
2.433154042E0,3.947866346E0,3.063648641E0,-2.003899276E-2,4.997198540E0
2.443169042E0,2.487368701E0,4.310773786E0,-1.410126221E-1,4.978921394E0
2.453185042E0,6.950132087E-1,5.098512433E0,3.009124086E-1,5.154456389E0
2.463200042E0,-4.974486557E-1,5.550539040E0,6.153574669E-1,5.606657080E0
2.473215042E0,-1.119237621E0,5.064605598E0,8.214553734E-1,5.251448529E0
2.483230042E0,-1.666137495E0,3.551832676E0,1.323911365E0,4.140564070E0
2.493245042E0,-1.848232655E0,1.922720042E0,1.366500730E0,2.996688264E0
2.503260042E0,-1.569230713E0,9.630007499E-1,9.226923841E-1,2.059421451E0
2.513275042E0,-1.195234614E0,4.305299038E-1,7.816891176E-1,1.491636570E0
2.523290042E0,-9.439075443E-1,1.620175749E-1,2.138946204E-1,9.813063005E-1
2.533306042E0,-5.231085768E-1,-8.578742445E-2,-3.270757385E-1,6.228808908E-1
2.543321042E0,-1.452093150E-1,-5.954950601E-1,-6.351228831E-1,8.826557587E-1
2.553336042E0,2.892942104E-1,-1.255133491E0,-7.349587548E-1,1.482975250E0
2.563351042E0,7.190522817E-1,-1.869495762E0,-6.116433156E-1,2.094315672E0
2.573366042E0,1.095613701E0,-2.277326775E0,-5.132616464E-1,2.578764072E0
2.583381042E0,1.318819610E0,-2.416554242E0,-6.435610731E-1,2.827223094E0
2.593396042E0,1.285386108E0,-2.339422451E0,-8.874722654E-1,2.812956073E0
2.603411042E0,1.205811058E0,-2.191545197E0,-1.094698246E0,2.730423943E0
2.613426042E0,1.128848690E0,-2.199475776E0,-1.268866262E0,2.778851317E0
2.623442042E0,1.084309571E0,-2.336739748E0,-1.267329614E0,2.870923936E0
2.633457042E0,1.048109897E0,-2.561664008E0,-1.188146108E0,3.012033868E0
2.643472042E0,1.092415420E0,-2.797779838E0,-1.120460493E0,3.205678585E0
2.653487042E0,1.211605502E0,-2.956959175E0,-1.017096339E0,3.353517618E0
2.663502042E0,1.351735195E0,-3.042289932E0,-1.075064392E0,3.498353829E0
2.673517042E0,1.394532428E0,-3.008356200E0,-1.490816628E0,3.635582751E0
2.683532042E0,1.250465367E0,-2.851656668E0,-2.179528438E0,3.800783288E0
2.693547042E0,1.016943215E0,-2.625017420E0,-2.602680472E0,3.833906049E0
2.703562042E0,5.910163853E-1,-2.342748932E0,-2.812366887E0,3.707719034E0
2.713578042E0,7.671824679E-2,-1.844950320E0,-2.867025490E0,3.410214441E0
2.723593042E0,-3.872745413E-1,-1.210672433E0,-2.647390037E0,2.936730038E0
2.733608042E0,-7.853290093E-1,-4.844698834E-1,-2.063706352E0,2.260605368E0
2.743623042E0,-9.950098702E-1,1.689757615E-1,-1.623235158E0,1.911410429E0
2.753638042E0,-1.024599997E0,5.997740525E-1,-1.033244521E0,1.573889548E0
2.763653042E0,-8.654311860E-1,7.146086901E-1,-2.739303589E-1,1.155281160E0
2.773668042E0,-6.505604826E-1,4.233968854E-1,-9.296539329E-2,7.817521528E-1
2.783683042E0,-6.356670396E-1,1.356074560E-1,-4.303596767E-1,7.795328208E-1
2.793698042E0,-5.732234542E-1,8.150784731E-2,-7.021172833E-1,9.100534804E-1
2.803714042E0,-3.224202950E-1,4.858971888E-1,-8.736190420E-1,1.050362392E0
2.813729042E0,3.012728164E-1,1.317844879E0,-1.430523794E0,1.968217153E0
2.823744042E0,1.128127436E0,1.625940519E0,-2.244941386E0,2.992677047E0
2.833759042E0,1.732988712E0,1.373423249E0,-2.686655259E0,3.479605980E0
2.843774042E0,1.824419577E0,1.579733482E0,-2.022309819E0,3.148619010E0
2.853789042E0,1.933278067E0,2.657808021E0,2.459132789E-1,3.295751948E0
2.863804042E0,2.858643214E0,4.323184501E0,3.120890543E0,6.049935788E0
2.873819042E0,2.386944088E0,6.734753991E0,5.722139617E0,9.154086257E0
2.883834042E0,1.656647757E-2,9.872193325E0,4.475641294E0,1.083936532E1
2.893850042E0,-5.878904638E-1,1.022695091E1,2.160951980E0,1.046928143E1
2.903865042E0,5.797423688E-1,6.276375554E0,3.589322684E0,7.253428750E0
2.913880042E0,9.660617673E-1,1.492882449E0,5.120645898E0,5.420607693E0
2.923895042E0,-2.280282542E-2,-2.690809706E0,4.385080787E0,5.144891675E0
2.933910042E0,-1.363355513E0,-5.481781046E0,2.431134274E0,6.149721583E0
