"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.938711107E2,4.430464536E-1,4.524486594E0,-2.055569074E0,4.989251780E0
3.938811237E2,3.483744773E-1,4.172305287E0,3.929793772E-1,4.205226388E0
3.938911357E2,1.883706104E0,2.386918214E0,6.754650312E0,7.407498099E0
3.939011487E2,3.360317068E0,2.513256079E-1,1.085029451E1,1.136150458E1
3.939111617E2,2.286278862E0,2.313813400E-1,6.883411263E0,7.256855998E0
3.939211737E2,3.249481925E-1,8.412991422E-1,2.180261825E0,2.359431542E0
3.939311867E2,-5.819061309E-1,1.122052617E0,-1.953861144E0,2.327056121E0
3.939411987E2,-7.675828560E-1,1.192038526E0,-4.169465879E0,4.403928361E0
3.939512117E2,-7.982903861E-1,1.140370774E0,-4.524035189E0,4.733350551E0
3.939612237E2,-7.079172827E-1,1.100517322E0,-3.658418062E0,3.885396758E0
3.939712367E2,-6.514302559E-1,9.174111789E-1,-1.819292153E0,2.139118647E0
3.939812487E2,-8.799517228E-1,5.341291165E-1,-1.540295474E-1,1.040833344E0
3.939912617E2,-1.001435668E0,4.358105242E-2,3.094872773E-1,1.049073439E0
3.940012737E2,-1.610915806E0,-2.390411925E-1,-3.456523061E-1,1.664832106E0
3.940112867E2,-2.091071906E0,2.720580804E-1,-2.187244570E0,3.038196196E0
3.940212987E2,-2.681533683E0,8.075683093E-1,-4.281102090E0,5.115723270E0
3.940313117E2,-3.295310063E0,1.844857934E0,-5.781811037E0,6.905932817E0
3.940413237E2,-3.406582577E0,2.971314089E0,-6.325856447E0,7.774958010E0
3.940513367E2,-2.493402151E0,3.576960500E0,-6.762188542E0,8.046048384E0
3.940613497E2,-3.465283652E-1,3.834611042E0,-7.314866781E0,8.266292989E0
3.940713617E2,1.615629247E0,2.753125822E0,-7.322005647E0,7.987598284E0
3.940813747E2,2.720948594E0,1.023716483E0,-6.775465815E0,7.372821285E0
3.940913867E2,2.837077805E0,-4.333909464E-1,-6.189161409E0,6.822210575E0
3.941013997E2,2.136039333E0,-1.533343427E0,-5.566680863E0,6.156439063E0
3.941114117E2,1.459699062E0,-2.199592720E0,-5.282827195E0,5.905691548E0
3.941214247E2,7.716947642E-1,-2.632079102E0,-5.198813231E0,5.878010907E0
3.941314367E2,1.977861625E-1,-2.562597224E0,-5.565411433E0,6.130238846E0
3.941414497E2,-4.871169180E-3,-1.687009424E0,-5.931976891E0,6.167201501E0
3.941514617E2,-4.746243417E-1,-3.523461986E-1,-6.149128447E0,6.177474950E0
3.941614747E2,-1.029061423E0,7.380952013E-1,-6.133107076E0,6.262487871E0
3.941714867E2,-1.214889883E0,1.661953520E0,-5.852071765E0,6.203611116E0
3.941814997E2,-1.689339101E0,2.061967975E0,-5.039953737E0,5.701465794E0
3.941915127E2,-1.938917707E0,1.968700207E0,-3.550885427E0,4.499329916E0
3.942015247E2,-1.495466918E0,1.719433404E0,-2.117833443E0,3.110963038E0
3.942115377E2,-8.490472877E-1,1.336388154E0,-2.369420421E-1,1.600923523E0
3.942215497E2,-3.037523282E-1,-2.311059362E-1,8.238785326E-1,9.079929885E-1
3.942315627E2,1.373231752E0,-1.806257540E0,6.713585901E-1,2.366232047E0
3.942415747E2,3.341967335E0,-4.533908798E0,-1.099473886E-1,5.633574627E0
3.942515877E2,4.713414225E0,-7.710126865E0,1.743684293E0,9.203410501E0
3.942615997E2,5.552552236E0,-1.163675437E1,2.938617044E0,1.322423377E1
3.942716127E2,6.433517135E0,-1.574287502E1,2.222792133E0,1.715135743E1
3.942816247E2,6.416158506E0,-1.825143345E1,1.816472333E0,1.943145606E1
3.942916377E2,4.020269494E0,-1.718391547E1,1.972542998E0,1.775782767E1
3.943016497E2,8.675572336E-2,-1.196097078E1,1.617714656E0,1.207018431E1
3.943116627E2,-2.048667167E0,-8.175009745E0,3.625680086E0,9.174605037E0
3.943216757E2,-4.717798467E0,-6.641131298E0,5.259680407E0,9.696725493E0
3.943316877E2,-7.675478019E0,-5.133090527E0,9.017842028E0,1.290670585E1
3.943417007E2,-1.095932286E1,-3.602687080E0,1.569417122E1,1.947801638E1
3.943517127E2,-1.248550930E1,-1.035295724E0,1.577883423E1,2.014773906E1
3.943617257E2,-1.127299908E1,2.045842524E0,1.110160433E1,1.595341965E1
3.943717377E2,-9.878930486E0,4.162633992E0,8.141687048E0,1.346134679E1
3.943817507E2,-9.023736606E0,5.363702958E0,6.029489737E0,1.210586132E1
3.943917627E2,-8.403784981E0,6.751425573E0,4.916223146E0,1.184797870E1
3.944017757E2,-7.087769111E0,8.264982022E0,4.111976640E0,1.163850294E1
3.944117877E2,-5.045767039E0,9.304467861E0,2.234629236E0,1.081787664E1
3.944218007E2,-2.713378204E0,1.003353438E1,-5.378152013E-2,1.039409091E1
3.944318137E2,-6.323097146E-1,9.424890683E0,-8.659738076E-1,9.485688725E0
3.944418257E2,1.038417845E0,7.121596423E0,-9.616155446E-1,7.260864390E0
3.944518387E2,2.141693445E0,5.037625961E0,-8.142054838E-1,5.534207866E0
3.944618507E2,3.250109916E0,3.759684235E0,-4.335991073E-1,4.988631897E0
3.944718637E2,4.446027193E0,2.892873107E0,-5.051728275E-1,5.328327336E0
3.944818757E2,5.318933167E0,1.980881712E0,-7.979376528E-1,5.731635621E0
3.944918887E2,5.958937232E0,1.045103259E0,-3.799900800E-1,6.061812124E0
3.945019000E2,6.555587702E0,4.703067577E-1,1.898927137E-1,6.575178919E0
3.945119130E2,7.111383677E0,-1.799147326E-1,9.281180155E-1,7.173949411E0
3.945219250E2,7.558704445E0,-7.781959909E-1,1.700684892E0,7.786650820E0
3.945319380E2,7.731937564E0,-1.170145966E0,2.416742522E0,8.184909559E0
3.945419510E2,7.406687363E0,-1.401508010E0,3.425957910E0,8.280122583E0
3.945519630E2,6.000618525E0,-7.537552142E-1,4.426738690E0,7.494770512E0
3.945619760E2,2.568632720E0,1.103153247E-1,3.600669206E0,4.424348794E0
3.945719880E2,-5.641593929E-1,6.551746666E-1,2.096204884E0,2.267510657E0
3.945820010E2,-3.301354330E0,1.008068165E0,5.742380923E-1,3.499270098E0
3.945920130E2,-5.782340795E0,8.924628639E-1,-7.985372847E-1,5.905050112E0
3.946020260E2,-7.782698997E0,3.810349774E-1,-2.162824259E0,8.086618583E0
3.946120380E2,-9.425682980E0,-1.737675548E-1,-2.860230148E0,9.851629881E0
3.946220510E2,-1.063871067E1,-9.021481919E-1,-3.233469325E0,1.115577698E1
3.946320630E2,-1.068378803E1,-2.202388859E0,-4.644674065E0,1.185608875E1
3.946420760E2,-9.424147502E0,-3.561347265E0,-5.273717233E0,1.137144863E1
3.946520880E2,-6.427814931E0,-3.689433448E0,-4.258372793E0,8.547658322E0
3.946621010E2,-2.744120525E0,-2.439823236E0,-4.104899755E0,5.507552712E0
3.946721140E2,8.016649604E-2,-1.658184405E0,-5.181009629E0,5.440483707E0
3.946821260E2,1.549255163E0,-1.685679182E0,-7.381933175E0,7.728819009E0
3.946921390E2,1.080790717E0,-2.675416326E0,-8.780838005E0,9.242785141E0
3.947021510E2,-1.224955426E0,-4.385779529E0,-7.450949616E0,8.732252175E0
3.947121640E2,-3.219967520E0,-5.143859929E0,-4.365610728E0,7.475696812E0
3.947221760E2,-4.368571174E0,-5.470769570E0,-1.685349984E0,7.200981763E0
3.947321890E2,-5.541441357E0,-6.568832231E0,3.038333121E-1,8.599386250E0
3.947422010E2,-6.719369967E0,-8.637633262E0,2.393535216E0,1.120212712E1
3.947522140E2,-6.930296577E0,-1.039927421E1,3.497210911E0,1.297707204E1
3.947622270E2,-4.586616769E0,-9.328149084E0,4.025139640E0,1.114689050E1
3.947722390E2,-1.248327624E0,-6.469496807E0,5.279547492E0,8.443123386E0
3.947822520E2,1.687365519E0,-3.722235743E0,6.409042445E0,7.601188485E0
3.947922640E2,3.565326003E0,-2.175461846E0,7.119123636E0,8.253853954E0
3.948022770E2,5.041183991E0,-9.440388143E-1,7.603732683E0,9.171777147E0
3.948122890E2,6.010667549E0,1.848597229E-1,8.544410518E0,1.044840890E1
3.948223020E2,6.916685429E0,8.156936002E-1,7.972715380E0,1.058631588E1
3.948323140E2,7.668859556E0,8.972061253E-1,7.291532298E0,1.061992603E1
3.948423270E2,8.129551152E0,4.832793903E-1,6.624655598E0,1.049805804E1
3.948523400E2,8.476405646E0,-3.431543756E-1,6.055672399E0,1.042297346E1
3.948623520E2,8.818575350E0,-1.473685455E0,4.377234993E0,9.954858422E0
3.948723650E2,8.497124085E0,-2.662807390E0,2.485396435E0,9.244936795E0
3.948823770E2,7.071341944E0,-3.061887460E0,-9.196705431E-2,7.706327896E0
3.948923900E2,5.142940747E0,-2.349048722E0,-4.261380309E0,7.080058725E0
3.949024020E2,3.693670340E0,-8.898620224E-1,-5.788694379E0,6.924163315E0
3.949124150E2,2.684189488E0,6.055715668E-1,-5.568368955E0,6.211145059E0
3.949224270E2,2.386619714E0,2.242484386E0,-5.046482738E0,6.015951953E0
3.949324400E2,2.668087426E0,3.573575547E0,-4.622036862E0,6.422799815E0
3.949424520E2,2.704999729E0,4.357700615E0,-4.411334785E0,6.765090744E0
3.949524650E2,2.743304546E0,4.598050414E0,-2.734941566E0,6.012295137E0
3.949624780E2,2.931438710E0,3.897706007E0,3.716048804E-1,4.891169105E0
3.949724900E2,3.814134092E0,1.532670413E0,7.004406527E0,8.121478207E0
3.949825030E2,2.996244863E0,-1.717426640E-1,8.616038325E0,9.123765409E0
3.949925150E2,1.671917176E0,-1.088389027E-1,5.107751033E0,5.375525422E0
3.950025280E2,1.437950197E-1,3.395969296E-1,1.513549287E0,1.557830069E0
3.950125400E2,-1.399076884E0,8.367272043E-1,-1.328953858E0,2.103246752E0
3.950225530E2,-2.235575316E0,1.325128171E0,-2.863367472E0,3.866863709E0
3.950325650E2,-2.617714248E0,1.853441062E0,-3.908709297E0,5.056251578E0
3.950425780E2,-2.773867065E0,2.179386497E0,-4.458408087E0,5.685197153E0
3.950525910E2,-2.292624845E0,1.953987443E0,-2.900261064E0,4.181591784E0
3.950626030E2,-1.786083330E0,1.591540180E0,-9.070983716E-1,2.558499807E0
3.950726160E2,-2.031055354E0,6.584420907E-1,-6.279449143E-2,2.136041897E0
3.950826280E2,-2.449532538E0,-2.993979067E-1,-6.898357916E-1,2.562366520E0
3.950926410E2,-2.769876048E0,-8.241083282E-1,-2.099979554E0,3.572293659E0
3.951026530E2,-2.521385463E0,-6.060510385E-1,-3.784161265E0,4.587434903E0
3.951126660E2,-1.537407973E0,5.118763679E-1,-5.347557626E0,5.587666173E0
3.951226780E2,-9.795163567E-1,1.390072026E0,-6.221408803E0,6.449626347E0
3.951326910E2,-4.345451868E-1,1.871967380E0,-6.175476000E0,6.467580322E0
3.951427040E2,6.505037646E-1,2.377408887E0,-6.170283673E0,6.644368199E0
3.951527160E2,1.504670290E0,2.358943965E0,-6.987484100E0,7.526857469E0
3.951627290E2,1.990883520E0,1.714694236E0,-7.833534105E0,8.262448190E0
3.951727410E2,1.986289071E0,5.909611291E-1,-7.943276403E0,8.209154606E0
3.951827540E2,1.240528754E0,-5.946653402E-1,-7.266511477E0,7.395588381E0
3.951927660E2,5.322411968E-1,-1.238137389E0,-6.030228825E0,6.178990578E0
3.952027790E2,1.421284170E-1,-1.582581661E0,-5.125517213E0,5.366161748E0
3.952127910E2,-2.366027574E-1,-1.815799611E0,-4.952227961E0,5.279930953E0
3.952228040E2,-2.626072258E-1,-1.394030591E0,-5.097664002E0,5.291357304E0
3.952328170E2,-1.227033819E-1,-3.020560509E-1,-5.454510802E0,5.464245791E0
3.952428290E2,-3.810759079E-1,8.538922906E-1,-5.966731571E0,6.039555988E0
3.952528420E2,-7.401731555E-1,1.936628814E0,-6.110087757E0,6.452252309E0
3.952628540E2,-8.852837987E-1,2.710687315E0,-5.168214751E0,5.902710974E0
3.952728670E2,-9.236754473E-1,2.647336242E0,-3.717826942E0,4.656587021E0
3.952828790E2,-7.004455644E-1,2.339915371E0,-2.251933486E0,3.322202938E0
3.952928920E2,9.047513723E-2,2.130203227E0,-1.238411039E0,2.465687215E0
3.953029040E2,9.532632355E-1,1.412167484E0,-9.443369492E-1,1.947998992E0
3.953129170E2,2.430065403E0,-4.222666186E-1,-1.183134971E0,2.735568555E0
3.953229300E2,3.539402665E0,-3.197086195E0,1.006232285E0,4.874549700E0
3.953329420E2,4.126905166E0,-6.751923171E0,4.655864174E0,9.181333452E0
3.953429550E2,4.798215809E0,-1.109866084E1,6.709020395E0,1.382801873E1
3.953529670E2,5.415429182E0,-1.536096062E1,3.742786659E0,1.671210449E1
3.953629800E2,5.265674973E0,-1.818617151E1,2.001273876E0,1.903862558E1
3.953729920E2,3.709117514E0,-1.857065283E1,2.619721304E0,1.911778332E1
3.953830050E2,7.902935877E-2,-1.504049111E1,2.710301692E0,1.528294323E1
3.953930170E2,-2.701166294E0,-1.037488430E1,3.802579117E0,1.137515413E1
3.954030300E2,-4.785973493E0,-7.885392476E0,5.019345226E0,1.050137054E1
3.954130430E2,-6.989758083E0,-5.790616944E0,8.102738160E0,1.216726462E1
3.954230550E2,-9.713670630E0,-3.722849700E0,1.309292975E1,1.672243453E1
3.954330680E2,-1.119054750E1,-1.039509228E0,1.467603415E1,1.848499151E1
3.954430800E2,-1.017056972E1,1.662159927E0,1.034478751E1,1.460198250E1
3.954530930E2,-8.932116584E0,3.640007519E0,6.996961852E0,1.191594883E1
3.954631050E2,-8.442809883E0,5.177420023E0,5.533455230E0,1.134485979E1
3.954731180E2,-7.897835351E0,6.765578173E0,4.260404116E0,1.123832258E1
3.954831300E2,-6.809135252E0,7.987972519E0,2.207871208E0,1.072598355E1
3.954931430E2,-5.228825819E0,8.837219782E0,-1.194736724E0,1.033752721E1
3.955031567E2,-3.954761675E0,9.135638280E0,-2.424800570E0,1.024595942E1
3.955131687E2,-1.648001187E0,8.023858051E0,-1.486610141E0,8.325155593E0
3.955231817E2,5.998239000E-1,5.518107458E0,-8.593775636E-1,5.616745359E0
3.955331937E2,2.019723888E0,3.680750332E0,-1.093490138E0,4.338539878E0
3.955432067E2,3.148877656E0,2.777751371E0,-1.338661551E-1,4.201101441E0
3.955532187E2,4.338048708E0,2.119834945E0,3.367332557E-1,4.840016123E0
3.955632317E2,5.373208192E0,1.620037170E0,3.315868288E-1,5.621906841E0
3.955732447E2,6.040217038E0,1.174397476E0,8.617053401E-1,6.213370051E0
3.955832567E2,6.659333096E0,1.092738186E0,1.613791759E0,6.938668306E0
3.955932697E2,7.207478573E0,1.139833415E0,2.700824524E0,7.780836761E0
3.956032817E2,7.550508403E0,1.118249003E0,3.673146613E0,8.470694423E0
3.956132947E2,7.460734931E0,1.116136404E0,4.598362656E0,8.834775905E0
3.956233067E2,6.645434849E0,1.487722866E0,5.475816886E0,8.738403414E0
3.956333197E2,4.409747851E0,1.985786941E0,5.174562489E0,7.082748254E0
3.956433317E2,1.520481745E0,2.520594335E0,3.185523619E0,4.337374928E0
3.956533447E2,-8.462125576E-1,2.388302250E0,7.422829771E-1,2.640274105E0
3.956633577E2,-2.709307957E0,1.597073985E0,-8.928268531E-1,3.269271281E0
3.956733697E2,-4.676407197E0,9.403299254E-1,-1.883679645E0,5.128474788E0
3.956833827E2,-7.025309739E0,-5.987437731E-1,-3.407252375E0,7.830890101E0
3.956933947E2,-9.148504493E0,-2.558578432E0,-4.876803557E0,1.067823351E1
3.957034077E2,-1.079944478E1,-4.310296653E0,-5.957883564E0,1.306533740E1
3.957134197E2,-1.091238258E1,-5.190075737E0,-6.917556664E0,1.392370533E1
3.957234327E2,-8.882193056E0,-4.689281597E0,-6.680965455E0,1.206308480E1
3.957334457E2,-4.922300742E0,-2.656552624E0,-5.504739554E0,7.847832439E0
3.957434577E2,-1.582827390E0,-1.179576355E0,-4.851352966E0,5.237591863E0
3.957534707E2,9.094398160E-1,-5.976497591E-1,-5.363767862E0,5.473049579E0
3.957634827E2,2.125814600E0,-5.476455402E-1,-6.508709990E0,6.868937988E0
3.957734957E2,1.380233501E0,-1.286326632E0,-6.283863498E0,6.560992393E0
3.957835077E2,-4.474602243E-1,-3.096621090E0,-3.754679896E0,4.887423038E0
3.957935207E2,-2.385137883E0,-4.653480265E0,-1.431536094E0,5.421536395E0
3.958035337E2,-3.621015470E0,-5.881834677E0,-2.969026074E-1,6.913456687E0
3.958135457E2,-5.055468739E0,-7.946803443E0,1.335656083E0,9.512803284E0
3.958235587E2,-6.728329071E0,-1.049636722E1,2.897518427E0,1.279999023E1
3.958335707E2,-5.941630059E0,-1.171398206E1,3.617280561E0,1.362369487E1
3.958435837E2,-2.764383466E0,-1.006845044E1,4.561079054E0,1.139381202E1
3.958535957E2,8.697603182E-1,-6.145446455E0,6.150641706E0,8.738042603E0
3.958636087E2,3.362993046E0,-2.898726754E0,8.003580492E0,9.152575578E0
3.958736217E2,4.963044140E0,-1.239736018E0,8.946230008E0,1.030552201E1
3.958836337E2,5.884496915E0,-6.380376470E-1,8.735101669E0,1.055160638E1
3.958936467E2,6.390717856E0,-1.124448806E-1,8.599808793E0,1.071497223E1
3.959036587E2,7.004536335E0,1.214256191E-1,7.669809144E0,1.038769685E1
3.959136717E2,7.306629224E0,-4.401503277E-1,6.552915525E0,9.824523642E0
3.959236837E2,7.421175594E0,-1.231601956E0,5.363993565E0,9.239216284E0
3.959336967E2,7.314608334E0,-2.132875990E0,3.898887437E0,8.558853797E0
3.959437097E2,6.747899702E0,-2.830322517E0,1.653234445E0,7.501870438E0
3.959537217E2,6.100615852E0,-2.659780871E0,-1.014762057E0,6.732138597E0
3.959637347E2,4.802925741E0,-1.871430606E0,-3.115988530E0,6.023265950E0
3.959737467E2,3.567247983E0,-6.942206186E-1,-4.596538324E0,5.859638641E0
3.959837597E2,2.582136572E0,2.726334465E-1,-4.078425024E0,4.834801852E0
3.959937717E2,1.289090319E0,1.037776113E0,-4.071135885E0,4.394642250E0
3.960037847E2,1.016936344E0,2.263234985E0,-4.274115837E0,4.942110714E0
3.960137977E2,1.279390665E0,3.488407343E0,-4.257415604E0,5.650788785E0
3.960238097E2,1.569158792E0,4.258385072E0,-4.307592608E0,6.257112498E0
3.960338227E2,9.627133593E-1,4.436155046E0,-3.530143891E0,5.750496022E0
3.960438347E2,6.178822947E-1,4.196685253E0,-1.252401380E0,4.422946400E0
3.960538477E2,1.897113331E0,2.325317212E0,6.005896221E0,6.713935400E0
3.960638597E2,2.753088107E0,-6.090050519E-2,1.153224124E1,1.185646621E1
3.960738727E2,1.525328649E0,-2.615307534E-1,7.548315697E0,7.705329044E0
3.960838857E2,1.009799525E-2,4.500525874E-1,3.413910307E0,3.443462340E0
3.960938977E2,-7.720976374E-1,1.096465786E0,9.652437419E-3,1.341068660E0
3.961039107E2,-1.053602918E0,1.570882552E0,-2.760945303E0,3.346725275E0
3.961139227E2,-1.057533124E0,1.991103814E0,-3.870370274E0,4.479133483E0
3.961239357E2,-8.101008846E-1,2.212778192E0,-3.904674718E0,4.560606914E0
3.961339477E2,-3.702515423E-1,2.189851259E0,-2.820434875E0,3.589900782E0
3.961439607E2,-3.100734606E-2,1.750431833E0,-2.172016082E0,2.789735994E0
3.961539737E2,-1.001221660E-1,1.198126062E0,-2.825973358E0,3.071100117E0
3.961639857E2,-6.171699576E-1,7.837262875E-1,-3.845820154E0,3.973091782E0
3.961739987E2,-1.423633289E0,7.041842741E-1,-4.648403127E0,4.912255986E0
3.961840107E2,-2.521913466E0,8.387550187E-1,-5.112541072E0,5.762085884E0
3.961940237E2,-3.801077845E0,1.370704293E0,-4.672355661E0,6.177210573E0
3.962040357E2,-4.042112938E0,2.241340671E0,-3.942866392E0,6.075235007E0
3.962140487E2,-2.836369708E0,2.816466955E0,-4.001843163E0,5.656167247E0
3.962240617E2,-1.075505418E0,2.622390266E0,-4.956529173E0,5.709713132E0
3.962340737E2,4.468212698E-1,1.610500361E0,-5.860097069E0,6.093775374E0
3.962440867E2,1.701084111E0,3.021577924E-1,-6.492472272E0,6.718421145E0
3.962540987E2,2.264685825E0,-9.837677211E-1,-6.717170244E0,7.156603727E0
3.962641117E2,2.093914822E0,-1.942556722E0,-7.207695504E0,7.752991705E0
3.962741237E2,1.736280256E0,-2.468089262E0,-7.195399979E0,7.802558208E0
3.962841367E2,1.362870925E0,-2.087056623E0,-6.420207118E0,6.887109840E0
3.962941497E2,3.285030073E-1,-1.558847228E0,-5.711329869E0,5.929351379E0
3.963041617E2,-1.963552026E-1,-4.724883538E-1,-5.350236236E0,5.374646815E0
3.963141747E2,-1.370058176E-1,7.012881482E-1,-5.309002256E0,5.356872279E0
3.963241867E2,-2.043416221E-1,1.955346921E0,-5.506779647E0,5.847200969E0
3.963341997E2,-5.321929573E-1,2.968499824E0,-5.394592044E0,6.180359526E0
3.963442127E2,-9.098863971E-1,3.332946836E0,-4.527210812E0,5.694915768E0
3.963542247E2,-9.514614160E-1,2.848791533E0,-3.126087549E0,4.335125763E0
3.963642377E2,-8.963480464E-1,1.772327317E0,-1.940555220E0,2.776749628E0
3.963742497E2,-5.051529470E-1,7.450311685E-1,-1.238729128E0,1.531241586E0
3.963842627E2,3.206534126E-1,-8.877476692E-1,-1.114058304E0,1.460150828E0
3.963942747E2,2.325986719E0,-3.589367123E0,-1.443809838E0,4.514239405E0
3.964042877E2,4.347357183E0,-6.540207771E0,6.756481075E-1,7.882279653E0
3.964143007E2,5.367843372E0,-9.897971359E0,4.641881435E0,1.217910681E1
3.964243127E2,5.983210194E0,-1.374126902E1,4.900389763E0,1.576816725E1
3.964343257E2,5.776679521E0,-1.659426003E1,3.170932477E0,1.785481181E1
3.964443377E2,3.848414856E0,-1.713066722E1,3.145798513E0,1.783721123E1
3.964543507E2,7.613583487E-1,-1.417192464E1,2.944476247E0,1.449458709E1
3.964643627E2,-1.482183506E0,-9.945046123E0,3.380910376E0,1.060808019E1
3.964743757E2,-3.038203020E0,-7.101011301E0,4.314619499E0,8.847088816E0
3.964843887E2,-4.743536741E0,-4.781810276E0,5.737987910E0,8.848240253E0
3.964944007E2,-6.787514003E0,-2.988487946E0,7.614915483E0,1.062959756E1
3.965044128E2,-8.678239836E0,-1.190948605E0,1.054686846E1,1.371009261E1
3.965144248E2,-9.698024651E0,1.014165641E0,1.255399189E1,1.589600347E1
3.965244378E2,-8.929091234E0,2.962535080E0,1.010716719E1,1.380797281E1
3.965344508E2,-8.209617661E0,4.062848918E0,6.515231389E0,1.124067629E1
3.965444628E2,-8.248128592E0,5.017393425E0,4.884098835E0,1.081944007E1
3.965544758E2,-7.579618766E0,6.258211763E0,3.966503177E0,1.059948030E1
3.965644878E2,-5.918620681E0,7.412697131E0,2.302803093E0,9.761201340E0
3.965745008E2,-4.196963288E0,8.260625846E0,1.431164503E-2,9.265670242E0
3.965845128E2,-2.565759982E0,8.234887573E0,-1.279975387E0,8.719795560E0
3.965945258E2,-5.342156553E-1,6.824361402E0,-1.030185843E0,6.922324594E0
3.966045388E2,9.367957221E-1,4.865171106E0,-5.853746992E-1,4.989001869E0
3.966145508E2,2.315341424E0,3.526535867E0,-6.333119273E-3,4.218684776E0
3.966245638E2,3.851902428E0,2.609134043E0,3.074553698E-1,4.662538104E0
3.966345758E2,5.181598443E0,1.896871841E0,4.293610454E-1,5.534567383E0
3.966445888E2,5.945088687E0,1.210047950E0,6.294977885E-1,6.099554328E0
3.966546018E2,6.677312114E0,6.751692206E-1,1.277284791E0,6.831823108E0
3.966646138E2,7.414341953E0,1.824220186E-1,2.207637612E0,7.738178611E0
3.966746268E2,7.820076739E0,-2.959170592E-1,2.949861825E0,8.363184315E0
3.966846388E2,7.903566792E0,-7.855336618E-1,3.585857039E0,8.714459356E0
3.966946518E2,7.772930054E0,-7.905149049E-1,4.356492580E0,8.945523073E0
3.967046638E2,6.154586822E0,1.490665770E-1,4.887364213E0,7.860501813E0
3.967146768E2,2.833861544E0,1.065856197E0,3.994286222E0,5.012099671E0
3.967246898E2,7.379010737E-2,1.958634226E0,2.598871011E0,3.255122661E0
3.967347018E2,-2.619368425E0,2.437734026E0,4.920391041E-1,3.611888787E0
3.967447148E2,-5.382255004E0,2.078500977E0,-1.163575450E0,5.885808616E0
3.967547268E2,-7.534413942E0,1.621054001E0,-1.993170805E0,7.960398192E0
3.967647398E2,-9.777894108E0,3.219091022E-1,-3.002657796E0,1.023361092E1
3.967747528E2,-1.105930908E1,-1.450001893E0,-3.734870699E0,1.176265625E1
3.967847648E2,-1.063197702E1,-3.407966613E0,-4.462385656E0,1.202356260E1
3.967947778E2,-8.296779181E0,-4.368596317E0,-4.345464439E0,1.033461367E1
3.968047898E2,-4.260666656E0,-3.926863732E0,-3.971473310E0,7.024680731E0
3.968148028E2,-4.926703110E-1,-3.247135438E0,-4.496239572E0,5.568014267E0
3.968248158E2,2.279837423E0,-2.517379535E0,-6.073677145E0,6.958765154E0
3.968348278E2,4.192585770E0,-2.126942235E0,-8.549477130E0,9.756803673E0
3.968448408E2,4.480810817E0,-1.705667304E0,-1.077888948E1,1.179709392E1
3.968548528E2,3.001445376E0,-1.260628120E0,-9.244576001E0,9.801022550E0
3.968648658E2,1.032850565E0,-1.857031837E0,-4.383710200E0,4.871577019E0
3.968748778E2,-1.286127681E0,-3.132710105E0,-7.763699055E-1,3.474298094E0
3.968848908E2,-3.229010823E0,-4.158412303E0,1.286834171E0,5.419856636E0
3.968949038E2,-5.174556642E0,-5.453043151E0,2.815274123E0,8.027296209E0
3.969049158E2,-6.856494775E0,-7.154734933E0,3.674824472E0,1.056911006E1
3.969149288E2,-8.476883363E0,-9.660958566E0,3.056574680E0,1.321114381E1
3.969249408E2,-9.221719819E0,-1.213876122E1,2.759831994E0,1.549213714E1
3.969349538E2,-6.857694624E0,-1.183511999E1,5.156001672E0,1.461787926E1
3.969449668E2,-2.332971218E0,-7.741083194E0,8.879174724E0,1.200861639E1
3.969549788E2,1.094830028E0,-4.248244831E0,1.089084846E1,1.174124427E1
3.969649918E2,3.293861415E0,-2.182678480E0,1.017366173E1,1.091407355E1
3.969750038E2,4.760472909E0,-7.061892843E-1,9.071445792E0,1.026897923E1
3.969850168E2,5.681080468E0,-2.710125983E-2,8.461183004E0,1.019151743E1
3.969950298E2,7.296543946E0,-6.999462122E-1,6.118819989E0,9.548268760E0
3.970050418E2,7.426659697E0,-5.966668421E-1,5.790411122E0,9.436108655E0
3.970150548E2,8.078884444E0,-1.261249094E0,4.311444754E0,9.243791376E0
3.970250668E2,8.994764822E0,-1.749520252E0,1.358397366E0,9.263469043E0
3.970350798E2,8.814134974E0,-1.966505747E0,-1.192401638E0,9.109222902E0
3.970450928E2,7.579703550E0,-1.484984615E0,-2.744381311E0,8.196872208E0
3.970551048E2,6.844713221E0,-5.404055178E-2,-5.566397274E0,8.822573211E0
3.970651178E2,5.295768837E0,8.351022631E-1,-7.258047633E0,9.023403948E0
3.970751298E2,3.401881415E0,1.572705129E0,-7.142344683E0,8.065933682E0
3.970851428E2,3.397413558E0,3.053240597E0,-6.306584609E0,7.787021668E0
3.970951558E2,3.901321048E0,4.423789355E0,-5.646652647E0,8.165470243E0
3.971051678E2,3.801081060E0,5.170723207E0,-5.526277188E0,8.469022096E0
3.971151808E2,2.867776272E0,5.034340995E0,-4.160677514E0,7.133019513E0
3.971251928E2,1.897282900E0,4.305917088E0,-3.140397732E-1,4.715848318E0
3.971352058E2,1.679179417E0,1.973589064E0,7.553808571E0,7.985907665E0
3.971452178E2,1.446908131E0,2.130257607E-2,1.101965794E1,1.111426372E1
3.971552308E2,6.488602585E-1,3.450208068E-1,6.235159700E0,6.278317886E0
3.971652438E2,-1.226321921E-2,1.122227449E0,1.729800664E0,2.061978460E0
