"Time (s)","x","y","z","total_acceleration"
2.707079046E1,-1.694662845E0,-1.371154529E1,2.269251770E-1,1.381773684E1
2.708080146E1,-1.329887804E0,-1.364961743E1,2.421938650E-1,1.371638857E1
2.709081346E1,-1.371298955E0,-1.344676231E1,5.675563328E-1,1.352841446E1
2.710082446E1,-2.233015697E0,-1.370571445E1,7.456218834E-1,1.390643447E1
2.711083546E1,-2.764324702E0,-1.397194987E1,2.684793652E-1,1.424531345E1
2.712084646E1,-2.998189939E0,-1.420806278E1,-4.253288054E-1,1.452718470E1
2.713085746E1,-2.778058349E0,-1.419906274E1,-1.197592796E0,1.451775532E1
2.714086846E1,-2.059564769E0,-1.361172162E1,-1.744712087E0,1.387677170E1
2.715088046E1,-1.677842744E0,-1.268497419E1,-1.921110158E0,1.293887131E1
2.716089146E1,-1.597745245E0,-1.165765700E1,-1.762459264E0,1.189789978E1
2.717090246E1,-1.507206958E0,-1.030701333E1,-1.138272209E0,1.047863828E1
2.718091346E1,-1.281320246E0,-9.223894984E0,-2.262229264E-1,9.315213205E0
2.719092446E1,-8.201920094E-1,-8.322119259E0,5.929865315E-1,8.383437059E0
2.720093646E1,-3.407063656E-1,-7.223048539E0,1.228458786E0,7.334686224E0
2.721094746E1,7.135868892E-2,-5.730763675E0,1.544090610E0,5.935567384E0
2.722095846E1,3.307710326E-1,-4.200767194E0,1.558415996E0,4.492717987E0
2.723096946E1,2.965276181E-1,-3.044438784E0,1.132512628E0,3.261766544E0
2.724098046E1,1.621074758E-1,-1.721823746E0,3.495208240E-1,1.764403767E0
2.725099246E1,-1.212450133E-1,-1.995830119E-1,-5.102893605E-1,5.611853199E-1
2.726100346E1,-3.164706069E-1,1.839365644E0,-1.491135301E0,2.388912745E0
2.727101446E1,-4.715495834E-1,4.842704934E0,-3.110042789E0,5.774644252E0
2.728102546E1,-8.589300323E-1,8.142827255E0,-6.479725927E0,1.044175486E1
2.729103646E1,-1.982533258E0,1.119461365E1,-8.742118912E0,1.434135475E1
2.730104846E1,-3.168868117E0,1.445026380E1,-7.652504309E0,1.665570987E1
2.731105946E1,-3.656423576E0,1.732874399E1,-4.164475865E0,1.819334111E1
2.732107046E1,-3.065085302E0,1.982511799E1,5.299115930E-1,2.006765700E1
2.733108146E1,-1.374344039E0,2.183148713E1,5.823992266E0,2.263672983E1
2.734109246E1,1.501107289E0,2.169009677E1,9.552402669E0,2.374788449E1
2.735110446E1,5.502360322E0,1.933461144E1,1.036884062E1,2.261893066E1
2.736111546E1,8.782560010E0,1.720896611E1,8.523704942E0,2.111718307E1
2.737112646E1,1.033900929E1,1.656222430E1,5.135749841E0,2.018856888E1
2.738113746E1,1.071866199E1,1.544777424E1,2.104239251E0,1.891960006E1
2.739114846E1,1.035430678E1,1.392544579E1,-3.687675190E-1,1.735700720E1
2.740116046E1,8.980671862E0,1.221479140E1,-2.894408585E0,1.543473994E1
2.741117146E1,6.368131231E0,1.000150567E1,-4.016314437E0,1.251854595E1
2.742118246E1,4.155581373E0,8.148026015E0,-4.092120080E0,1.002021114E1
2.743119346E1,2.856217496E0,6.471090174E0,-3.842481394E0,8.049698733E0
2.744120446E1,1.933139781E0,4.903483817E0,-3.722591254E0,6.452818655E0
2.745121546E1,1.344830072E0,3.508245776E0,-2.768129193E0,4.666786429E0
2.746122746E1,8.770215368E-1,2.208504462E0,-8.952192414E-1,2.539306248E0
2.747123846E1,4.998872370E-1,1.094379500E0,5.193193253E-1,1.310437446E0
2.748124946E1,1.569620723E-1,-7.784105837E-2,1.093926413E0,1.107867917E0
2.749126046E1,-8.973663390E-2,-1.410536111E0,1.078045303E0,1.777595696E0
2.750127146E1,-3.377411695E-1,-2.813655029E0,8.168232822E-1,2.949224304E0
2.751128346E1,-6.927653928E-1,-4.597192628E0,5.248531302E-1,4.678629581E0
2.752129446E1,-1.191199158E0,-6.417148440E0,3.820103296E-1,6.537941681E0
2.753130546E1,-1.724778490E0,-8.186131734E0,5.727125537E-1,8.385440554E0
2.754131642E1,-2.154659499E0,-9.777821018E0,6.725397277E-1,1.003497141E1
2.755132742E1,-2.233144775E0,-1.080756540E1,5.726166594E-1,1.105071469E1
2.756133942E1,-1.961882793E0,-1.140156766E1,5.321340466E-1,1.158135985E1
2.757135042E1,-2.979193212E0,-1.302634751E1,1.034699893E0,1.340268352E1
2.758136142E1,-1.055469905E1,-1.539367229E1,2.488300163E0,1.882972268E1
2.759137242E1,-1.046950161E1,-1.580495023E1,2.485544955E0,1.912027326E1
2.760138342E1,-6.352693997E0,-1.549755860E1,1.914015877E0,1.685806929E1
2.761139542E1,-5.619939058E0,-1.564924707E1,1.803371354E0,1.672527420E1
2.762140642E1,-5.088471594E0,-1.567228510E1,2.129602718E0,1.661470045E1
2.763141742E1,-4.195682748E0,-1.529410356E1,2.617939950E0,1.607379753E1
2.764142842E1,-2.933699828E0,-1.450763201E1,2.741315031E0,1.505299934E1
2.765143942E1,-1.692767470E0,-1.326836143E1,2.805568914E0,1.366697090E1
2.766145142E1,-6.574390009E-1,-1.174554533E1,1.995701480E0,1.193201095E1
2.767146242E1,3.760641863E-1,-9.713153737E0,-3.655059421E-1,9.727300467E0
2.768147342E1,7.610012300E-1,-8.015880695E0,-2.774165858E0,8.516423099E0
2.769148442E1,9.449838705E-1,-7.302311055E0,-3.228617306E0,8.039944712E0
2.770149542E1,1.067493271E0,-6.855235870E0,-1.713008484E0,7.146201703E0
2.771150742E1,9.765037251E-1,-6.194832038E0,3.465925384E-1,6.280894036E0
2.772151842E1,8.825282983E-1,-5.273759333E0,2.123612831E0,5.753357729E0
2.773152942E1,7.227567852E-1,-4.275769429E0,3.146304882E0,5.357594235E0
2.774154042E1,9.925056539E-1,-3.090193246E0,3.384840875E0,4.689510584E0
2.775155142E1,1.091116899E0,-1.753627337E0,2.911221085E0,3.569447174E0
2.776156242E1,7.200571257E-1,-1.378159493E-1,2.106624330E0,2.230547370E0
2.777157442E1,7.348399101E-1,2.334616039E0,8.601417947E-1,2.594275554E0
2.778158542E1,1.134708184E0,5.382253835E0,-7.610279810E-1,5.552961605E0
2.779159642E1,1.367074049E0,8.269518292E0,-2.218547055E0,8.670396489E0
2.780160742E1,1.758253069E0,1.005807982E1,-2.373371969E0,1.048281060E1
2.781161842E1,1.980849698E0,1.129275916E1,-1.116531091E0,1.151941043E1
2.782163042E1,2.149737021E0,1.317640811E1,4.574001986E-1,1.335845481E1
2.783164142E1,2.335402928E0,1.504106530E1,1.902688651E0,1.533975151E1
2.784165242E1,2.804825733E0,1.637511925E1,3.184331079E0,1.691601437E1
2.785166342E1,4.032377908E0,1.720203833E1,3.978403430E0,1.811071198E1
2.786167442E1,6.364673772E0,1.734934373E1,2.624139168E0,1.866533971E1
2.787168642E1,1.082319383E1,1.733934148E1,-5.801849445E0,2.124748796E1
2.788169742E1,1.360617378E1,1.650543380E1,-1.165992104E1,2.436208260E1
2.789170842E1,1.153048824E1,1.456231984E1,-5.367588433E0,1.933453708E1
2.790171942E1,7.747573603E0,1.320588977E1,-8.064596772E-2,1.531100667E1
2.791173042E1,4.199167981E0,1.203253369E1,1.520588311E0,1.283460430E1
2.792174242E1,3.131326069E0,1.093318113E1,1.878430892E0,1.152684498E1
2.793175342E1,2.657807436E0,9.543036014E0,1.436460911E0,1.000983999E1
2.794176442E1,1.924149102E0,7.958959220E0,8.375709575E-1,8.230972406E0
2.795177542E1,1.081335239E0,6.181210949E0,4.382985145E-1,6.290370441E0
2.796178642E1,6.016819990E-1,4.777028423E0,5.178054446E-1,4.842534900E0
2.797179842E1,3.997861210E-1,3.562791528E0,1.357514729E0,3.833556919E0
2.798180942E1,2.816903450E-1,2.242188517E0,2.098306666E0,3.083771986E0
2.799182042E1,-5.852858216E-2,7.385085994E-1,2.167723056E0,2.290817276E0
2.800183142E1,-5.796615310E-1,-8.820881492E-1,1.570719999E0,1.892418640E0
2.801184242E1,-1.209059917E0,-2.595038745E0,5.442471385E-1,2.914147718E0
2.802185442E1,-1.625563081E0,-4.478770139E0,-3.749585875E-1,4.779375611E0
2.803186542E1,-2.016068063E0,-6.379885304E0,-1.110717205E0,6.782415472E0
2.804187642E1,-2.389183718E0,-8.166996721E0,-1.447108691E0,8.631463250E0
2.805188742E1,-2.553388736E0,-9.890071771E0,-1.363444390E0,1.030496455E1
2.806189842E1,-2.477705008E0,-1.127969298E1,-8.891346288E-1,1.158279138E1
2.807191042E1,-2.266279630E0,-1.217004616E1,-2.116470603E-1,1.238106787E1
2.808192142E1,-2.206297284E0,-1.258082827E1,5.024348688E-1,1.278270036E1
2.809193242E1,-2.083600626E0,-1.303898685E1,9.351492193E-1,1.323748744E1
2.810194342E1,-2.041211529E0,-1.344127996E1,1.064725272E0,1.363701549E1
2.811195442E1,-1.912892919E0,-1.351871113E1,9.579317256E-1,1.368694061E1
2.812196642E1,-1.965382205E0,-1.338202896E1,9.490140639E-1,1.355883675E1
2.813197742E1,-2.129009372E0,-1.332779253E1,7.580097214E-1,1.351803659E1
2.814198842E1,-2.451223553E0,-1.378672177E1,1.278968058E-1,1.400351926E1
2.815199942E1,-2.504713882E0,-1.402287795E1,-5.896981305E-1,1.425701376E1
2.816201042E1,-2.427645094E0,-1.406411134E1,-1.048529143E0,1.431055911E1
2.817202242E1,-2.245571423E0,-1.378158324E1,-1.107805949E0,1.400720749E1
2.818203342E1,-2.135738494E0,-1.271910439E1,-9.505713967E-1,1.293215301E1
2.819204442E1,-3.123165403E0,-1.093930901E1,-7.883110162E-1,1.140368704E1
2.820205542E1,-2.960923587E0,-9.411738541E0,-2.834649018E-1,9.870574613E0
2.821206642E1,-2.301719750E0,-8.286041939E0,2.797780862E-1,8.604340800E0
2.822207742E1,-1.988354453E0,-7.508659295E0,6.828577244E-1,7.797423454E0
2.823208942E1,-1.645962847E0,-6.649483461E0,1.055734667E0,6.931046074E0
2.824210042E1,-1.359504244E0,-5.378218086E0,1.138269212E0,5.662961979E0
2.825211142E1,-1.086695966E0,-3.704771864E0,6.025000244E-1,3.907588638E0
2.826212242E1,-4.442730533E-1,-1.551952191E0,3.858979605E-2,1.614751783E0
2.827213342E1,9.535596894E-1,1.147331300E0,-5.663871089E-1,1.595756733E0
2.828214542E1,2.154960923E0,4.355713146E0,-1.113539802E0,4.985585671E0
