Time (s),x,y,z,total_acceleration
66.5,0.456,-0.138,-2.59,2.63
65.7,0.495,1.59,1.98,2.59
72.8,-0.454,-0.734,1.3,1.56
67.0,0.0784,0.708,0.902,1.15
66.6,-1.21,-0.201,2.14,2.47
68.8,-0.879,-0.311,0.943,1.33
65.6,-0.301,-0.549,-0.68,0.925
73.6,0.594,0.855,0.136,1.05
67.7,-0.468,-1.01,0.2,1.13
67.9,-0.199,0.469,1.67,1.74
70.1,-0.508,-0.826,-0.322,1.02
70.0,-0.593,-1.42,0.216,1.55
64.9,0.421,1.17,1.44,1.91
73.3,-0.564,-0.805,2.59,2.77
66.7,-0.83,-1.32,-0.14,1.57
67.4,0.998,0.514,-1.56,1.92
67.0,0.493,0.292,0.0784,0.578
69.5,-0.328,-0.65,-1.19,1.4
73.7,0.602,0.25,0.166,0.673
71.7,-0.246,-1.74,-1.5,2.31
67.7,-0.197,-1.16,0.667,1.35
65.6,-0.289,-1.58,1.26,2.04
72.4,1.05,0.263,0.703,1.29
69.5,0.412,-1.82,-0.306,1.89
72.4,0.778,0.065,0.188,0.803
68.5,0.518,0.322,-1.24,1.38
71.7,0.708,-1.01,-1.5,1.94
68.6,0.78,-0.969,-0.984,1.59
73.4,-0.657,-1.92,1.33,2.43
68.6,1.02,-0.746,-0.504,1.36
73.8,-0.621,0.663,2.13,2.32
65.3,0.416,-0.826,-1.26,1.57
69.9,-0.365,0.55,0.197,0.689
66.3,0.769,0.391,-2.25,2.41
67.3,0.304,-0.536,-2.07,2.16
69.5,0.0876,-1.78,-1.46,2.31
70.8,0.813,-0.335,-0.581,1.05
64.9,0.549,1.02,1.63,2.0
69.6,0.226,-0.355,-1.03,1.11
70.0,-0.503,-0.0219,0.987,1.11
68.6,1.4,-0.746,-0.814,1.78
72.6,0.23,0.234,0.287,0.436
68.3,-0.985,-0.565,-0.229,1.16
65.1,0.536,-0.218,-2.17,2.25
71.8,1.29,0.533,-2.82,3.15
66.8,0.576,0.867,0.423,1.12
70.9,0.497,-0.86,-1.97,2.21
68.8,-0.88,-0.836,0.799,1.45
67.6,-0.672,0.476,1.02,1.31
66.8,0.258,1.42,2.55,2.93
67.7,-0.168,-1.14,1.14,1.62
65.5,-1.16,0.734,1.81,2.27
65.4,0.391,-1.75,-1.94,2.64
72.7,-0.28,1.38,2.0,2.44
67.3,0.0943,-1.29,-1.68,2.11
72.4,0.205,1.95,1.9,2.73
72.3,-0.9,-0.343,-1.24,1.57
65.5,-1.47,1.37,0.606,2.1
71.2,-0.679,-0.242,0.727,1.02
72.1,-1.14,1.65,1.77,2.68
70.0,-0.58,0.368,0.882,1.12
73.0,0.927,0.317,-1.36,1.68
67.5,0.774,0.942,-0.254,1.25
67.0,0.295,0.374,0.193,0.514
68.9,-0.529,-1.69,-0.294,1.79
71.4,0.718,-0.0235,-0.0591,0.721
73.1,-0.191,0.807,-0.0478,0.83
67.9,-0.0179,1.46,0.978,1.76
69.1,1.05,1.12,1.48,2.13
71.7,-0.459,-1.89,-1.24,2.31
71.0,-1.36,0.76,1.7,2.3
73.4,-0.821,-1.31,-1.08,1.89
69.8,0.819,-1.61,-1.31,2.23
71.4,0.687,-0.537,-0.341,0.936
67.2,-0.427,-1.47,-0.365,1.57
70.4,-0.679,0.547,1.86,2.06
70.0,-0.267,-0.869,1.27,1.56
68.9,-0.906,-1.47,0.555,1.82
66.9,0.917,-0.0272,0.964,1.33
72.9,0.27,0.238,-1.82,1.85
66.6,-1.02,1.33,0.214,1.69
65.0,-0.473,-2.95,-1.8,3.49
72.3,0.0967,1.01,-0.26,1.05
71.6,-0.746,-1.03,1.66,2.09
71.7,-0.367,-1.87,0.159,1.91
70.2,0.399,0.618,0.983,1.23
66.6,-1.18,-1.46,1.77,2.58
73.3,-0.677,-1.52,2.11,2.69
65.3,0.33,-0.528,-0.935,1.12
65.9,1.1,-0.138,-0.334,1.16
71.1,-1.15,-0.243,0.993,1.54
73.3,-0.651,-1.84,2.01,2.81
66.7,-0.664,0.0898,1.23,1.4
68.4,0.907,0.75,-1.85,2.19
67.9,0.0539,1.44,1.49,2.07
73.2,-0.838,1.17,0.044,1.44
69.9,0.572,-0.729,-0.8,1.22
65.1,-0.466,-1.35,-2.68,3.03
66.2,-1.16,-2.46,-2.01,3.38
73.1,0.941,-2.05,-1.54,2.73
71.8,1.05,0.75,-2.03,2.4
66.6,-1.51,0.519,1.54,2.22
70.1,-1.21,1.37,2.85,3.39
67.7,-0.468,-0.0993,1.94,2.0
73.7,0.492,0.241,0.645,0.846
70.3,1.12,0.0591,1.66,2.0
73.7,0.623,0.171,-0.0169,0.646
68.1,1.26,0.143,0.263,1.3
68.0,-0.441,0.975,1.25,1.64
71.0,-0.587,0.694,0.074,0.912
66.2,0.205,0.487,-2.48,2.53
71.9,0.953,0.128,-0.537,1.1
72.8,0.1,-1.76,-1.17,2.11
65.8,1.34,0.543,-0.656,1.59
69.9,0.097,-0.0236,-0.407,0.42
71.0,-1.04,0.801,1.68,2.13
68.4,0.258,-0.976,-1.91,2.16
67.3,0.305,-0.0218,-2.08,2.1
68.2,-1.18,-0.151,1.65,2.03
73.5,-0.0277,1.54,3.8,4.09
64.8,0.518,-0.00595,0.288,0.593
66.9,1.43,-0.211,1.35,1.98
70.4,-0.152,0.607,0.339,0.712
72.7,-0.55,1.39,2.42,2.85
66.2,-0.684,-1.26,-1.88,2.37
69.3,-1.06,0.81,1.17,1.78
65.1,0.673,-0.303,-2.34,2.46
69.8,0.543,0.463,-1.13,1.34
69.0,-0.808,0.769,1.96,2.25
73.4,-0.768,-1.79,0.142,1.95
71.5,0.554,-0.522,-0.434,0.876
70.6,-0.618,-1.26,-2.52,2.88
69.5,-0.157,-1.34,-1.61,2.1
73.2,1.1,-1.86,-1.79,2.81
70.8,0.741,0.00684,-0.174,0.761
68.2,0.0998,1.11,1.4,1.79
69.0,-1.18,0.958,2.56,2.97
73.7,0.0113,1.44,1.4,2.01
69.6,1.12,-0.668,-1.51,1.99
66.2,0.45,0.0945,-2.52,2.56
72.9,0.905,0.933,-2.14,2.51
69.6,0.682,-0.625,-1.24,1.54
70.3,1.16,-0.502,0.69,1.44
67.3,-0.231,-0.951,-1.88,2.12
73.1,0.882,-1.77,-1.14,2.28
71.9,0.238,0.442,0.0982,0.511
68.7,0.388,0.202,-1.23,1.3
71.5,0.0211,0.173,1.25,1.26
71.5,-0.272,0.864,1.73,1.96
69.6,-0.0555,-0.014,-0.896,0.898
73.0,0.314,0.425,-0.383,0.652
64.8,0.699,-0.246,0.0814,0.745
72.6,0.4,0.173,-0.0468,0.438
68.9,-0.802,-0.938,-0.591,1.37
70.2,0.67,1.28,1.33,1.97
70.6,1.12,-2.19,-2.03,3.19
69.7,0.807,1.34,-0.704,1.71
71.6,-1.31,0.00157,2.16,2.53
70.3,0.994,-0.309,0.462,1.14
70.7,0.825,0.768,-2.23,2.5
68.4,0.231,-1.49,-1.63,2.22
71.3,0.196,1.53,1.15,1.93
65.5,-0.309,-1.18,2.7,2.97
66.3,0.596,-0.203,-1.04,1.22
69.4,-0.989,0.354,1.05,1.48
70.9,1.05,-1.59,-1.48,2.41
66.3,1.05,0.108,-1.57,1.89
73.8,-0.412,-0.35,1.87,1.95
71.9,-0.123,-0.167,-0.259,0.332
71.1,-1.41,0.396,1.41,2.04
65.7,-0.163,0.756,2.54,2.66
67.3,0.592,0.768,-1.9,2.13
65.9,0.437,1.29,0.905,1.64
69.2,1.23,0.358,0.571,1.4
69.1,0.837,1.2,1.3,1.96
65.2,-0.19,0.408,0.506,0.677
67.8,-0.557,-0.327,0.186,0.672
65.2,0.861,0.177,-1.06,1.37
65.0,0.0397,-2.69,-0.543,2.74
72.8,-0.174,-1.89,0.164,1.91
66.0,-0.462,2.27,1.68,2.87
71.6,-0.825,1.46,2.24,2.79
72.0,0.471,-1.55,-1.27,2.06
68.4,0.0754,-0.362,-2.01,2.04
66.1,-0.137,-1.91,1.05,2.19
71.5,0.163,-0.34,0.417,0.562
67.8,-0.741,-0.182,1.48,1.66
64.8,0.713,0.609,1.12,1.46
69.1,0.659,1.2,1.28,1.87
72.2,-0.694,-1.6,0.843,1.93
68.5,0.529,0.482,-0.812,1.08
71.2,-0.554,-1.33,-0.441,1.5
65.7,0.0954,0.937,2.66,2.82
67.6,-0.423,0.241,0.0795,0.494
72.3,-1.11,-1.54,0.236,1.91
71.8,0.839,-0.112,-1.99,2.16
64.9,-0.824,2.13,1.73,2.87
68.1,1.47,0.218,0.0318,1.48
71.2,0.299,1.42,2.13,2.58
69.5,0.471,-1.88,-0.948,2.16
66.0,0.279,1.25,0.955,1.6
73.6,0.443,0.384,1.61,1.72
66.3,0.837,-0.357,-0.515,1.05
67.7,-0.71,0.295,1.8,1.96
67.9,-0.0902,1.42,0.838,1.65
66.1,-0.0852,-2.87,-0.78,2.97
71.4,0.558,-0.374,-0.367,0.765
68.7,0.533,-0.666,-1.17,1.45
69.3,-1.25,0.91,1.49,2.15
67.5,0.27,-0.068,-0.789,0.837
65.8,0.948,1.43,0.789,1.89
71.6,-1.23,1.52,2.92,3.51
71.9,1.06,0.321,-1.33,1.73
64.8,0.761,0.908,1.57,1.97
71.0,-0.676,0.515,1.11,1.4
69.4,-1.35,1.01,1.33,2.15
71.4,-0.0448,1.7,2.15,2.74
68.9,-0.63,-0.0112,0.0461,0.632
70.7,1.07,0.638,-1.08,1.65
67.5,0.614,-0.975,-1.6,1.97
73.5,1.24,1.79,0.0421,2.18
71.8,0.549,0.792,-1.97,2.19
68.0,0.453,0.955,1.37,1.73
69.0,-0.456,1.24,1.36,1.89
69.7,0.601,1.45,-0.576,1.67
71.2,-0.645,-0.795,0.0362,1.02
69.2,0.918,0.153,0.528,1.07
73.5,0.329,1.28,1.92,2.33
70.1,-1.03,0.316,1.11,1.55
72.4,0.78,1.53,1.22,2.11
66.1,-0.915,-0.443,2.04,2.28
73.5,-0.254,1.59,3.72,4.05
64.8,0.591,0.257,0.655,0.919
66.7,-0.202,-0.441,0.567,0.746
72.5,-0.00929,-0.0057,0.866,0.866
65.9,0.435,1.22,1.18,1.75
73.7,0.74,0.212,0.0224,0.77
67.6,0.00893,-0.4,-0.849,0.938
72.0,0.507,-1.78,-1.48,2.37
69.6,-0.0204,-0.0453,-0.89,0.891
67.9,-0.0291,1.02,1.81,2.08
72.1,-0.858,1.72,0.617,2.02
66.1,-1.3,1.1,2.67,3.17
68.3,0.357,-1.29,-1.01,1.68
71.3,0.695,1.71,2.61,3.2
66.8,0.699,1.46,1.04,1.93
72.2,-0.0336,-0.856,2.37,2.52
70.1,-0.595,-0.212,0.041,0.633
69.3,0.55,0.00783,0.606,0.818
65.4,0.379,-1.53,-1.94,2.5
65.4,-0.0285,-1.19,-1.92,2.26
71.9,0.709,0.345,-0.0617,0.791
66.9,0.518,0.171,0.288,0.617
73.6,1.25,0.265,0.279,1.31
67.0,1.02,0.135,0.133,1.04
70.5,-0.514,-0.723,-0.345,0.952
65.7,0.411,1.72,1.34,2.21
72.4,0.832,0.567,1.17,1.54
69.4,0.09,-1.23,0.115,1.23
73.0,0.447,0.548,-0.701,0.995
71.0,-0.124,-0.0677,-1.0,1.01
72.1,0.637,-0.668,-1.84,2.06
72.8,-0.504,-1.98,-1.51,2.55
73.2,-0.155,0.406,-1.26,1.33
74.1,0.314,0.46,0.422,0.699
77.9,0.464,1.96,1.76,2.67
77.0,-0.223,1.25,1.06,1.66
80.5,0.876,-1.46,-1.91,2.56
75.6,-0.618,1.65,2.1,2.74
75.2,1.45,-1.98,-0.639,2.53
79.8,-0.701,1.95,1.42,2.51
77.0,-0.207,0.879,1.14,1.45
74.6,0.149,1.67,0.948,1.92
75.0,0.00224,-2.39,-1.33,2.73
77.3,1.22,-0.151,-0.908,1.53
74.7,0.738,0.895,0.436,1.24
81.7,0.632,0.36,0.26,0.773
75.2,1.46,-2.43,-1.03,3.02
82.0,-1.75,0.0221,1.54,2.33
80.2,0.204,0.508,0.786,0.958
76.8,-0.0429,0.905,1.09,1.42
74.4,-0.0889,-2.11,3.04,3.7
77.4,0.301,-0.051,0.0139,0.305
79.1,0.794,0.44,0.352,0.974
77.2,0.00371,-1.99,0.015,1.99
77.5,0.481,-0.606,-1.61,1.78
76.0,-0.27,-0.41,1.15,1.25
78.9,-0.141,0.512,1.78,1.86
75.9,-0.158,2.02,1.15,2.33
80.9,-1.14,-0.984,1.21,1.93
80.7,0.96,-0.589,-1.12,1.59
79.5,0.762,0.371,0.212,0.873
77.1,-0.848,1.38,1.85,2.46
76.0,-1.31,-1.18,0.56,1.85
76.6,-2.08,-0.808,-0.682,2.33
80.7,0.914,-0.386,-0.781,1.26
74.2,0.249,-0.697,-2.21,2.33
78.7,-0.355,0.261,0.149,0.466
81.7,0.662,0.0583,-0.195,0.692
80.9,-1.02,-0.948,0.741,1.58
77.4,0.844,0.0892,0.322,0.908
78.4,0.645,0.52,-0.0393,0.829
74.8,0.385,1.46,1.04,1.83
81.4,-1.43,0.762,2.61,3.07
78.5,1.27,-0.824,-0.202,1.53
77.5,0.664,-1.32,-2.45,2.86
80.6,1.01,0.00117,0.737,1.25
74.8,-0.496,2.16,1.05,2.46
80.9,-1.6,0.194,1.82,2.43
74.6,1.08,0.616,0.446,1.32
74.9,-1.25,0.775,1.73,2.27
76.2,0.973,0.618,-0.304,1.19
78.6,0.171,0.176,-0.846,0.881
74.9,-0.652,-2.09,-0.634,2.28
74.5,-0.0071,2.27,1.69,2.83
76.1,-1.4,-1.27,-1.38,2.34
74.0,0.264,-1.49,-3.36,3.69
78.7,-1.4,-1.35,0.524,2.01
80.2,0.572,0.215,0.819,1.02
79.3,-0.91,1.14,2.04,2.5
81.3,0.398,0.371,0.515,0.749
81.2,0.429,0.73,0.756,1.13
81.8,0.801,-0.769,-1.23,1.66
78.8,-0.386,-0.429,-1.74,1.83
81.6,0.785,0.814,-1.78,2.11
78.1,-0.00513,1.36,1.73,2.2
81.5,0.777,-1.89,-1.77,2.7
80.9,-1.09,0.992,0.411,1.53
75.0,-0.00412,-1.45,-2.05,2.51
77.9,0.954,-0.0828,0.141,0.968
80.4,0.466,-1.54,-1.56,2.25
79.5,0.441,0.0599,-2.11,2.16
81.3,-0.486,1.18,1.07,1.66
74.9,-1.29,1.58,1.81,2.73
80.0,-0.67,1.27,2.47,2.86
79.3,-0.23,-0.395,0.949,1.05
76.1,-0.00293,-1.77,-1.78,2.51
76.9,-0.31,0.741,0.724,1.08
80.7,1.04,-1.08,-1.68,2.25
78.4,0.159,0.814,-2.39,2.53
79.3,-0.342,-1.22,-0.765,1.48
77.0,-0.276,1.14,1.05,1.57
77.2,-0.205,-2.34,-1.87,3.0
76.7,0.31,0.879,5.17,5.25
75.1,0.76,1.33,-2.3,2.76
80.2,-0.278,0.761,0.678,1.06
79.7,1.02,-1.2,-1.36,2.08
78.3,-0.419,-0.271,-2.08,2.14
77.0,-0.253,1.3,1.4,1.93
78.6,1.33,-0.891,-1.89,2.48
78.9,-0.389,0.296,2.34,2.39
82.5,-0.433,-0.746,0.909,1.25
81.9,0.0717,0.648,-1.18,1.35
81.9,-0.848,0.976,0.764,1.5
80.0,-0.779,1.25,3.45,3.75
78.2,-0.467,-3.34,-1.96,3.91
79.4,1.15,-1.72,-1.78,2.72
74.7,0.78,-0.0721,0.428,0.892
80.4,-0.894,-0.84,-0.21,1.24
83.2,-0.352,1.08,2.45,2.7
77.9,0.991,-0.396,-0.543,1.2
79.1,0.986,0.96,0.808,1.6
80.1,0.276,-0.0843,0.521,0.596
82.2,0.662,1.42,1.58,2.23
82.8,1.21,-0.0868,-1.13,1.66
81.4,-0.951,-1.04,0.805,1.62
78.7,-0.552,0.107,1.07,1.2
80.5,1.03,-1.05,-2.36,2.78
75.7,0.658,2.12,0.95,2.41
81.1,-0.0552,0.832,2.6,2.73
79.8,-0.064,1.8,-0.0279,1.8
78.3,-0.441,0.332,-2.53,2.59
75.0,0.255,-2.84,-0.997,3.02
81.9,-0.356,1.09,-0.401,1.21
74.4,-0.165,-2.17,2.38,3.23
79.3,-0.918,1.28,2.03,2.57
83.1,-0.473,-1.19,0.161,1.29
81.9,-1.02,0.509,1.16,1.62
76.9,-0.376,0.477,-0.0481,0.609
77.6,-0.416,0.586,-0.731,1.02
78.7,-1.23,-0.681,1.26,1.89
80.8,0.753,-0.75,-1.76,2.06
81.6,0.683,-1.16,-2.46,2.8
76.9,-0.224,0.368,-0.159,0.46
78.0,0.358,0.566,0.93,1.15
77.7,-0.359,-1.7,1.46,2.27
77.7,-0.21,-1.7,1.73,2.43
81.4,-1.27,1.14,1.51,2.28
78.2,-1.82,1.06,2.19,3.03
77.6,-0.887,1.09,0.543,1.5
74.1,0.609,-0.417,0.0463,0.74
81.7,0.662,-0.411,-0.708,1.05
77.7,-1.02,-0.0658,1.2,1.57
76.6,-0.748,-2.15,1.35,2.64
76.2,1.08,0.259,-1.25,1.67
77.5,0.56,-1.06,-1.78,2.15
75.6,0.521,2.18,1.98,2.99
81.2,1.52,0.139,0.622,1.65
81.2,1.6,-0.0337,0.768,1.77
74.7,0.787,0.185,0.175,0.827
79.4,0.553,-0.989,-2.43,2.69
78.3,-0.746,-2.47,-3.17,4.09
75.0,-0.4,-3.01,-1.27,3.29
76.3,0.813,0.876,0.547,1.31
79.9,-0.263,-1.94,0.948,2.17
81.5,0.804,-1.67,-2.07,2.78
76.4,1.68,-2.01,-2.06,3.33
79.3,-0.282,-0.798,-0.136,0.857
75.5,0.315,-3.31,0.777,3.42
75.6,0.404,2.25,2.5,3.39
74.5,-0.161,1.17,1.01,1.56
75.1,0.954,1.3,-2.05,2.61
78.2,-0.0545,-3.36,-0.355,3.38
79.9,-0.745,-1.87,-0.128,2.01
75.2,0.939,-0.696,0.384,1.23
82.0,-0.948,-1.07,1.21,1.87
80.6,0.589,0.349,-0.914,1.14
75.2,1.41,-1.36,-0.331,1.99
81.6,0.678,-0.514,-2.54,2.68
80.2,0.663,0.491,0.902,1.22
82.4,-0.58,0.916,1.27,1.67
75.1,1.31,1.43,0.685,2.06
78.9,0.146,0.807,1.1,1.37
77.5,0.157,-0.178,-1.11,1.14
79.0,0.788,1.15,1.64,2.15
77.9,-0.425,1.74,2.22,2.85
75.1,0.454,2.42,0.0364,2.47
80.1,0.266,0.999,1.07,1.49
75.9,0.221,1.86,1.3,2.28
74.9,-0.604,-2.62,-1.17,2.93
81.0,-0.44,-0.966,-0.613,1.23
74.2,0.968,-1.94,-0.84,2.33
80.8,-0.0843,0.0648,-1.1,1.11
74.2,0.765,-1.72,-2.13,2.84
78.2,-0.251,-2.13,0.501,2.2
78.8,-0.783,-0.185,1.37,1.59
80.3,-1.23,0.477,2.67,2.97
74.0,1.21,0.357,-3.33,3.56
80.0,0.317,1.43,1.85,2.36
82.6,1.3,-0.265,-1.77,2.21
76.8,1.05,0.256,1.39,1.76
75.9,-0.199,1.69,1.3,2.14
78.1,-1.21,2.47,2.27,3.57
83.0,-1.19,0.959,0.602,1.64
81.3,1.45,0.253,0.848,1.7
82.9,0.525,-0.451,-1.4,1.56
83.0,-1.39,0.658,1.5,2.15
79.8,-1.14,1.24,2.32,2.86
77.9,1.04,0.403,0.602,1.26
79.8,-0.784,-0.101,2.14,2.28
82.9,1.13,-0.936,-1.64,2.2
82.8,1.28,-0.466,-1.53,2.05
76.3,0.786,0.723,0.754,1.31
80.8,0.288,-0.322,-1.65,1.71
76.3,0.429,0.00822,0.349,0.552
79.7,1.58,-1.27,-1.61,2.59
78.0,1.15,-0.354,-0.347,1.25
74.4,-0.632,-2.12,0.879,2.38
75.5,0.379,-2.77,1.66,3.25
76.0,-0.168,1.23,1.6,2.03
80.2,0.712,0.323,0.906,1.2
79.8,1.04,0.137,-1.3,1.67
77.4,1.15,-0.0457,0.376,1.21
75.5,-0.183,-1.58,2.08,2.62
79.6,-0.0164,0.0675,0.167,0.181
76.1,-1.54,-1.13,-1.17,2.24
74.1,0.382,1.38,0.161,1.44
78.9,-0.253,0.494,2.73,2.79
83.0,-0.211,-1.4,0.507,1.5
74.7,0.31,-0.375,0.882,1.01
76.8,0.326,0.798,0.734,1.13
76.0,-0.724,0.0459,1.89,2.03
81.8,0.997,-1.06,-1.56,2.13
80.7,0.729,-0.207,-0.329,0.827
74.4,-1.11,-1.99,-0.668,2.38
75.1,1.51,0.282,-2.68,3.09
78.8,-0.972,-0.758,-1.34,1.82
74.3,-0.925,1.75,-0.335,2.01
77.2,0.636,-1.82,-1.8,2.63
74.4,-0.519,-1.43,2.78,3.17
82.4,-1.23,1.26,2.33,2.92
82.7,0.652,0.106,-1.35,1.5
74.6,0.397,0.98,0.863,1.36
76.9,-0.0018,0.339,-0.0442,0.342
77.8,-1.11,0.676,0.778,1.52
82.2,0.504,0.653,0.906,1.22
82.0,-0.945,-1.3,0.887,1.84
77.7,-0.792,-0.914,1.11,1.64
80.3,-1.25,1.01,2.37,2.86
79.5,0.896,0.611,-1.4,1.77
76.5,-2.41,2.99,1.86,4.27
76.5,-2.0,1.67,3.09,4.05
81.6,0.779,0.642,-0.905,1.36
79.1,0.371,0.0142,-0.394,0.542
74.0,1.01,1.1,-1.63,2.21
78.4,0.391,0.676,-1.2,1.43
81.1,0.509,1.88,1.3,2.34
79.2,-0.267,0.694,1.85,1.99
82.1,-1.1,-1.34,0.988,1.99
76.4,1.31,-1.36,-2.12,2.84
80.8,-0.518,0.635,-0.49,0.955
76.3,1.2,-1.04,-0.974,1.86
75.8,0.58,-0.199,-0.154,0.632
76.1,-0.622,-1.53,-0.927,1.89
76.7,0.652,0.478,1.41,1.62
74.0,1.0,-0.716,-3.84,4.04
79.5,0.888,0.477,-0.495,1.12
82.7,0.87,0.884,0.523,1.35
81.4,-1.22,0.516,2.31,2.66
80.0,-0.247,1.45,2.86,3.21
78.9,0.217,1.03,1.06,1.49
82.2,0.304,0.946,1.33,1.66
77.7,-0.404,-1.12,2.12,2.43
83.2,0.567,1.17,0.45,1.38
79.9,-1.01,-1.38,-0.626,1.82
81.8,1.19,-1.11,-1.72,2.37
78.8,-0.213,-0.338,-0.321,0.513
80.4,-0.979,-0.592,1.23,1.68
75.4,0.47,-0.365,-1.07,1.23
78.6,1.34,-1.0,-1.55,2.28
80.1,0.565,0.975,0.58,1.27
78.0,0.758,-0.165,0.0523,0.777
79.0,0.863,1.22,1.96,2.47
76.4,1.58,-1.86,-2.0,3.15
76.7,-0.111,1.84,1.39,2.31
82.9,-0.037,0.0325,-0.884,0.885
76.5,-0.0752,0.776,-1.45,1.65
80.1,0.452,0.545,0.246,0.75
76.2,1.82,-0.283,-2.67,3.24
80.7,0.608,-0.162,0.248,0.676
83.0,-1.48,1.17,1.38,2.33
74.3,-0.203,0.168,-2.1,2.12
80.6,1.21,0.0328,0.556,1.34
78.0,0.375,0.144,0.507,0.648
79.7,1.03,-1.43,-1.42,2.27
80.5,1.16,0.0787,-2.21,2.5
77.3,0.853,-0.757,-2.24,2.52
74.5,0.508,0.493,1.77,1.9
83.2,0.112,1.14,1.29,1.73
76.6,-0.105,-2.47,2.12,3.26
81.0,-0.527,-0.464,0.532,0.881
82.0,-1.58,-0.274,1.72,2.35
81.1,-0.0514,1.81,2.59,3.16
82.3,1.42,0.612,0.873,1.77
75.4,0.157,0.194,-1.54,1.56
79.6,0.338,0.297,0.271,0.525
74.2,1.06,-2.34,-1.91,3.2
78.2,-1.51,2.35,2.09,3.48
78.4,0.943,1.27,-2.02,2.57
80.1,0.261,0.213,0.204,0.394
82.4,-1.16,1.21,1.62,2.33
76.1,0.00197,-1.53,-2.69,3.09
79.1,0.451,0.0248,-0.2,0.494
75.8,0.432,0.319,0.373,0.654
82.8,0.858,0.648,0.124,1.08
79.1,0.103,0.0364,0.128,0.168
79.4,0.823,-1.75,-2.0,2.78
82.9,-0.679,0.498,-0.195,0.864
80.3,-1.18,1.23,1.59,2.33
74.6,-0.0409,2.08,1.09,2.35
81.3,1.02,0.34,0.82,1.35
77.2,-0.284,-2.5,-1.12,2.75
80.8,1.04,-1.02,-1.78,2.3
82.3,1.06,0.179,0.341,1.13
82.6,1.11,0.793,-1.64,2.14
77.4,1.04,0.00114,-0.0553,1.04
76.3,0.765,-0.407,-0.312,0.921
80.0,-1.12,0.604,0.677,1.44
77.8,-0.0739,1.27,0.509,1.37
74.0,1.25,0.924,-2.54,2.97
76.8,1.11,0.979,0.663,1.62
74.2,1.12,-2.29,-1.46,2.93
74.9,-1.16,-0.373,1.33,1.8
78.5,1.08,-1.05,-0.958,1.79
75.8,0.294,0.773,0.882,1.21
75.7,0.8,1.59,0.312,1.81
82.6,1.49,0.128,-1.77,2.32
80.9,-1.52,0.699,1.46,2.22
77.1,-0.242,-1.18,1.1,1.63
78.4,0.946,0.271,0.339,1.04
83.3,0.589,0.628,0.263,0.9
74.1,0.834,1.79,-1.1,2.26
81.9,0.699,-0.0497,-1.83,1.96
79.3,-0.551,0.288,1.78,1.88
77.4,0.326,0.0951,-0.649,0.733
77.1,-0.802,0.0301,1.74,1.92
81.0,-0.787,-1.01,-1.26,1.8
74.8,-0.938,2.38,1.35,2.89
76.2,1.49,-0.58,-3.15,3.54
82.1,-1.13,-1.06,0.847,1.77
79.0,0.245,0.798,0.53,0.988
76.5,0.704,-0.35,-1.83,1.99
79.7,0.755,-1.37,-1.23,1.99
78.1,-0.0336,1.97,1.96,2.78
82.3,1.09,0.154,0.668,1.29
77.8,-0.316,2.11,1.36,2.53
81.4,-1.06,-0.387,1.81,2.14
82.8,1.03,0.452,-0.206,1.15
79.9,-0.335,-1.14,1.55,1.95
78.1,0.00396,2.64,1.96,3.28
82.3,0.453,0.011,0.431,0.625
75.9,-0.0167,2.02,1.2,2.35
79.2,-0.824,1.09,1.95,2.38
76.9,-0.461,0.594,0.227,0.785
83.1,-0.388,-1.48,0.0356,1.53
80.6,0.96,0.0137,0.597,1.13
81.6,0.46,0.28,-0.599,0.806
83.0,-0.903,-0.368,1.33,1.65
76.3,0.763,0.795,0.969,1.47
80.4,-0.101,-1.31,-1.31,1.86
74.3,-0.488,1.24,-1.38,1.92
78.5,1.11,-0.985,-0.437,1.55
76.0,-0.104,0.585,2.02,2.11
82.1,-0.516,1.13,0.988,1.59
80.0,-1.92,-0.625,-0.303,2.04
81.2,0.619,1.49,1.01,1.9
78.6,0.958,-0.303,-1.76,2.03
75.0,1.2,-0.0679,-2.38,2.67
82.2,0.501,0.996,0.806,1.38
75.8,0.653,-0.589,-0.429,0.978
77.8,0.547,1.51,1.66,2.31
75.6,-0.235,0.0143,0.776,0.81
82.8,1.19,-0.823,-1.6,2.15
74.3,-0.965,1.02,2.58,2.94
76.7,0.0683,0.525,2.72,2.77
81.2,1.42,0.089,0.613,1.55
80.7,1.05,-0.884,-1.42,1.98
80.4,-0.797,-1.06,-1.14,1.75
75.1,0.625,1.69,-1.83,2.57
82.1,-0.761,0.424,1.14,1.43
74.0,0.189,-2.19,-2.56,3.38
82.4,-0.0554,0.459,0.75,0.881
79.6,0.422,-0.861,-0.817,1.26
75.5,-0.74,-0.199,2.06,2.2
83.0,-0.478,-0.986,0.846,1.38
75.4,-0.983,2.45,-0.564,2.7
77.2,0.757,-1.28,-1.9,2.41
82.7,1.2,0.713,-1.55,2.09
81.9,-1.54,0.175,1.29,2.01
82.6,0.991,-1.1,-1.29,1.96
76.5,-0.62,-0.302,3.3,3.37
80.9,-1.15,-0.628,1.88,2.29
75.6,-0.739,-1.45,-0.0845,1.63
77.5,0.707,-1.37,-2.02,2.54
75.7,0.58,2.5,1.55,2.99
79.8,0.576,1.12,-0.999,1.61
79.1,0.528,0.187,-0.154,0.581
78.7,-0.811,-0.237,1.41,1.65
81.7,0.504,0.373,0.196,0.657
82.2,0.877,0.605,1.35,1.72
