Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Walking(0)/Jumping(1)
10.7,-0.489,1.36,-1.26,1.92,1
10.7,-0.307,1.05,-1.09,1.54,1
10.7,0.137,1.13,-0.572,1.27,1
10.7,1.29,1.35,-0.404,1.91,1
10.8,2.5,2.8,0.651,3.81,1
10.8,3.52,3.22,1.94,5.15,1
10.8,3.5549999999999997,1.34,1.65,4.49,1
10.8,3.59,0.797,0.258,3.69,1
10.8,2.19,0.988,-1.89,3.06,1
10.9,-0.493,1.04,-1.67,2.02,1
10.9,-1.94,1.32,0.167,2.35,1
10.9,-1.27,-0.507,1.89,2.33,1
10.9,-0.24,-3.53,3.11,4.72,1
10.9,-0.527,-5.35,3.523333333333333,7.39,1
10.9,-2.61,-4.93,3.9366666666666665,6.975,1
11.0,-2.4,-4.28,4.35,6.56,1
11.0,-1.48,-3.94,2.75,5.03,1
11.0,-1.21,-4.04,2.46,4.88,1
11.0,-0.728,-4.17,2.05,4.7,1
11.0,0.393,-3.73,0.806,3.84,1
11.1,0.95,-3.16,-0.308,3.31,1
11.1,0.66,-2.22,-0.831,2.46,1
11.1,1.53,-0.926,-0.948,2.02,1
11.1,1.99,0.221,-0.0767,2.01,1
11.1,1.75,-0.404,-0.219,1.8,1
11.1,1.56,0.547,-0.0642,1.65,1
11.2,2.53,1.9780000000000002,1.17,6.34,1
11.2,1.5,3.4090000000000003,2.98,5.65,1
11.2,0.00969,4.84,1.11,4.96,1
11.2,-0.919,1.48,-1.49,2.29,1
11.2,-0.0721,0.35,-1.89,1.92,1
11.3,0.0213,-0.712,-1.91,2.04,1
11.3,0.367,0.493,-1.31,1.45,1
11.3,1.58,2.24,0.0154,2.74,1
11.3,1.0,0.241,0.532,1.16,1
11.3,0.129,-1.82,-0.337,1.86,1
11.4,-0.92,-1.36,-0.166,1.65,1
11.4,-2.18,-0.685,0.13,2.29,1
11.4,-3.31,0.143,0.715,3.39,1
11.4,-3.55,0.441,1.53,3.89,1
11.4,-2.52,0.108,1.58,2.98,1
11.4,-0.854,0.755,0.589,1.28,1
11.5,0.788,1.22,-0.703,1.61,1
11.5,1.1,1.74,-1.97,2.85,1
11.5,0.986,2.61,-2.4,3.68,1
11.5,0.466,1.56,-1.71,2.36,1
11.5,0.111,0.447,-1.03,1.13,1
11.6,-0.275,0.339,-0.55,0.702,1
11.6,-0.767,0.504,0.0661,0.92,1
11.6,-1.02,0.235,0.179,1.06,1
11.6,-0.814,-0.0661,0.403,0.911,1
11.6,-0.276,0.218,0.0843,0.362,1
11.6,-0.733,0.236,-0.0142,0.771,1
11.7,-1.37,1.12,0.184,1.78,1
11.7,-1.85,1.84,-0.257,2.62,1
11.7,-1.59,2.07,-1.42,2.98,1
11.7,-0.964,1.59,-2.26,2.93,1
11.7,0.213,0.906,-2.11,2.31,1
11.8,1.23,0.444,-1.74,2.17,1
11.8,2.19,1.93,-1.4,3.24,1
11.8,3.79,5.48,0.495,6.68,1
11.8,3.78,5.07,2.47,6.78,1
11.8,2.72,0.861,0.962,3.01,1
11.8,0.989,-1.69,-1.41,2.41,1
11.9,-0.133,-2.67,-1.75,3.19,1
11.9,-2.39,-2.29,-0.901,3.43,1
11.9,-1.63,0.727,2.64,3.19,1
11.9,-1.22,-0.146,4.11,4.29,1
11.9,-0.785,-2.74,3.39,4.43,1
12.0,-0.549,-4.19,3.64,5.58,1
12.0,-0.946,-3.63,3.76,5.32,1
12.0,-0.634,-3.4,3.26,4.75,1
12.0,-0.612,-3.53,2.62,4.44,1
12.0,-0.33,-3.61,1.83,4.06,1
12.1,0.224,-3.55,0.713,3.63,1
12.1,1.01,-3.16,-0.434,3.34,1
12.1,1.66,-2.65,-1.26,3.37,1
12.1,1.56,-2.07,-1.2,2.85,1
12.1,1.52,-2.42,-0.937,3.01,1
12.1,1.38,-2.17,0.128,2.57,1
12.2,1.33,1.82,1.91,2.96,1
12.2,1.77,2.34,3.4,3.3233333333333333,1
12.2,2.3,2.86,1.33,3.6866666666666665,1
12.2,1.14,3.38,-1.92,4.05,1
12.2,-0.589,0.85,-2.62,2.82,1
12.3,0.318,0.306,-2.03,2.08,1
12.3,1.4,-0.0759,-0.284,1.43,1
12.3,2.31,-0.74,1.43,2.81,1
12.3,2.29,-1.83,2.25,3.7,1
12.3,1.82,-1.69,1.6,2.96,1
12.3,0.536,-0.555,-0.224,0.803,1
12.4,-0.992,-0.324,-1.6,1.91,1
12.4,-2.21,-0.277,-1.17,2.52,1
12.4,-3.07,-0.35,0.584,3.14,1
12.4,-3.44,-0.307,2.15,4.07,1
12.4,-2.93,-0.0683,2.24,3.69,1
12.5,-1.74,0.982,1.1,2.28,1
12.5,-0.399,3.0,-0.699,3.1,1
12.5,0.268,4.26,-1.72,4.6,1
12.5,0.179,3.91,-2.57,4.68,1
12.5,0.0845,1.83,-2.25,2.91,1
12.5,0.131,0.0332,-1.51,1.51,1
12.6,0.259,-0.337,-0.629,0.759,1
12.6,0.0751,-0.394,0.482,0.627,1
12.6,-0.122,-0.42,0.481,0.65,1
12.6,-0.402,-0.15,0.307,0.528,1
12.6,-0.799,0.266,0.0804,0.846,1
12.7,-1.28,0.587,-0.379,1.45,1
12.7,-1.45,1.17,-0.357,1.9,1
12.7,-1.6,1.24,-0.107,2.03,1
12.7,-0.86,1.22,-0.215,1.51,1
12.7,-0.191,1.18,-0.0102,1.19,1
12.8,0.325,1.16,-0.0131,1.2,1
12.8,1.03,0.952,-0.199,1.42,1
12.8,2.17,1.03,0.1,2.4,1
12.8,3.14,2.44,0.712,4.04,1
12.8,3.55,2.71,0.597,4.51,1
12.8,2.92,1.81,-0.0249,3.44,1
12.9,1.7,1.41,-0.517,2.27,1
12.9,0.232,0.278,-1.16,1.22,1
12.9,-0.86,-1.22,-0.84,1.71,1
12.9,-1.12,-1.83,-0.111,2.15,1
12.9,-0.186,-2.13,0.938,2.33,1
13.0,0.339,-3.04,1.78,3.53,1
13.0,-0.558,-3.69,2.08,4.27,1
13.0,-1.01,-3.51,3.15,4.83,1
13.0,-0.904,-2.91,3.13,5.42,1
13.0,-0.344,-2.56,3.11,5.46,1
13.0,-0.269,-2.85,3.09,5.25,1
13.1,0.0931,-2.95,3.07,4.25,1
13.1,0.386,-2.7,1.19,2.98,1
13.1,0.424,-2.44,-0.406,2.51,1
13.1,0.402,-2.11,-1.61,2.68,1
13.1,0.423,-1.71,-2.15,2.78,1
13.2,0.672,-1.94,-2.77,3.45,1
13.2,0.636,-1.7,-1.52,2.37,1
13.2,1.41,2.47,0.824,2.96,1
13.2,2.73,3.16,2.64,4.234999999999999,1
13.2,2.72,3.85,2.84,5.51,1
13.2,2.55,1.14,1.0,2.96,1
13.3,0.678,0.128,-0.0204,0.69,1
13.3,0.645,3.31,-1.57,3.72,1
13.3,0.892,2.1550000000000002,-0.511,5.89,1
13.3,-0.225,1.0,-0.175,1.04,1
13.3,-0.399,-2.64,-1.72,3.18,1
13.4,-0.595,-2.38,-1.68,2.97,1
13.4,-0.136,-0.378,-0.398,0.565,1
13.4,-0.172,0.664,-0.169,0.706,1
13.4,-1.82,-1.19,0.335,2.2,1
13.4,-2.24,-2.23,0.677,3.23,1
13.5,-2.2,-1.87,1.26,3.15,1
13.5,-1.65,0.216,0.997,1.94,1
13.5,-0.169,3.33,0.0595,3.33,1
13.5,0.465,5.35,-2.13,5.77,1
13.5,0.118,4.72,-3.48,5.86,1
13.5,0.0637,2.63,-3.1,4.06,1
13.6,-0.197,0.231,-1.34,1.38,1
13.6,-0.319,-0.528,0.396,0.734,1
13.6,-0.578,-0.473,1.19,1.41,1
13.6,-0.918,-0.995,1.02,1.7,1
13.6,-0.545,-0.724,1.04,1.38,1
13.7,-0.786,-0.226,0.763,1.12,1
13.7,-0.578,0.454,-0.147,0.75,1
13.7,-0.554,0.979,-0.826,1.4,1
13.7,-0.242,1.59,-1.41,2.14,1
13.7,-0.056,1.71,-1.6,2.34,1
13.7,-0.0716,1.55,-1.14,1.92,1
13.8,-0.191,0.861,-0.856,1.23,1
13.8,0.332,0.273,-0.285,0.516,1
13.8,1.26,0.321,0.121,1.31,1
13.8,2.06,1.86,1.07,2.97,1
13.8,3.3,3.64,1.83,5.24,1
13.9,3.65,2.13,1.69,4.55,1
13.9,2.47,-0.353,0.456,2.54,1
13.9,0.589,-0.721,-1.39,1.67,1
13.9,-1.45,-0.735,-1.64,2.31,1
13.9,-2.8,-0.336,-0.295,2.84,1
13.9,-2.0,-0.303,1.51,2.53,1
14.0,-0.38,-2.19,2.37,3.25,1
14.0,0.471,-3.91,2.11,4.47,1
14.0,0.277,-4.78,2.56,5.43,1
14.0,0.355,-4.03,2.87,4.96,1
14.0,0.368,-3.61,2.73,4.54,1
14.1,0.258,-3.66,2.66,4.53,1
14.1,0.269,-3.22,2.26,3.94,1
14.1,0.413,-2.35,1.32,2.73,1
14.1,0.389,-1.53,0.275,1.6,1
14.1,0.377,-0.969,-0.882,1.36,1
14.2,0.193,-0.598,-1.67,1.79,1
14.2,0.492,-0.175,-2.23,2.29,1
14.2,1.44,2.91,-1.31,3.51,1
14.2,1.73,3.82,-0.115,4.19,1
14.2,1.81,2.27,0.859,3.03,1
14.2,1.67,3.62,0.451,4.01,1
14.3,1.55,3.305,0.084,7.43,1
14.3,-0.0294,2.99,-0.191,2.99,1
14.3,-1.0,-1.4,-1.1,2.04,1
14.3,-0.153,-2.01,-1.79,2.7,1
14.3,0.745,-2.22,-1.53,2.8,1
14.4,0.943,-1.2,-0.0138,1.53,1
14.4,0.927,0.283,0.825,1.27,1
14.4,-0.289,-0.67,1.4,1.58,1
14.4,-1.47,0.00837,0.656,1.61,1
14.4,-1.75,0.581,-0.689,1.96,1
14.4,-2.23,0.627,-0.736,2.43,1
14.5,-1.85,-0.378,-0.248,1.9,1
14.5,-0.623,-1.04,0.748,1.42,1
14.5,0.136,-0.983,1.89,2.14,1
14.5,0.39,-0.567,2.0,2.11,1
14.5,0.0654,0.049,0.447,0.454,1
14.6,-0.327,1.14,-0.988,1.55,1
14.6,0.133,1.87,-1.9,2.67,1
14.6,0.632,1.72,-1.9,2.64,1
14.6,0.248,1.21,-1.43,1.89,1
14.6,-0.537,0.812,-0.562,1.12,1
14.6,-1.23,0.777,0.319,1.49,1
14.7,-1.75,0.988,0.239,2.03,1
14.7,-1.4,0.943,0.226,1.71,1
14.7,-1.17,0.601,0.276,1.34,1
14.7,-1.3,0.924,0.227,1.61,1
14.7,-1.39,1.42,-0.187,1.99,1
14.8,-0.933,1.67,-0.971,2.15,1
14.8,-0.127,1.27,-1.4,1.9,1
14.8,0.559,0.413,-0.923,1.16,1
14.8,0.944,-0.14,-0.525,1.09,1
14.8,1.59,0.514,0.0137,1.67,1
14.9,2.79,2.52,0.37,3.78,1
14.9,2.81,3.87,1.13,5.59,1
14.9,2.83,1.59,0.867,3.36,1
14.9,0.935,-0.685,-0.787,1.4,1
14.9,-0.902,-1.18,-1.95,2.46,1
14.9,-1.66,-0.945,-1.53,2.45,1
15.0,-2.76,0.279,0.32,2.79,1
15.0,-0.867,-1.02,1.5,2.01,1
15.0,0.107,-1.33,2.26,2.63,1
15.0,0.768,-3.21,3.12,4.54,1
15.0,0.353,-4.07,3.71,5.52,1
15.1,0.577,-3.61,3.58,5.12,1
15.1,0.557,-3.82,3.12,4.96,1
15.1,0.482,-3.67,2.37,4.4,1
15.1,0.889,-3.45,1.06,3.72,1
15.1,0.789,-2.99,-0.107,3.1,1
15.1,0.912,-2.73,-0.905,3.02,1
15.2,0.969,-2.8,-1.42,3.29,1
15.2,0.688,-2.36,-1.62,2.94,1
15.2,0.801,-0.389,-1.37,1.63,1
15.2,2.03,5.56,-1.17,6.03,1
15.2,2.09,4.465,1.25,6.49,1
15.3,1.21,3.37,2.34,4.28,1
15.3,-0.571,0.771,1.94,2.16,1
15.3,-0.717,0.866,0.735,1.34,1
15.3,0.38,3.61,-0.611,3.68,1
15.3,0.571,3.57,-1.25,3.82,1
15.3,0.489,-0.604,-1.77,1.93,1
15.4,-0.0484,-1.86,-1.39,2.32,1
15.4,0.453,-1.03,-0.554,1.25,1
15.4,1.03,0.201,-0.207,1.07,1
15.4,0.0503,-0.166,-0.0296,0.176,1
15.4,-1.0,-0.732,0.145,1.25,1
15.5,-1.91,-0.55,-0.246,2.01,1
15.5,-2.34,0.0662,0.574,2.41,1
15.5,-2.0,0.941,0.69,2.32,1
15.5,-1.34,1.07,0.382,1.75,1
15.5,-0.53,0.559,-0.231,0.804,1
15.5,0.357,0.61,-0.697,0.993,1
15.6,0.587,1.14,-0.707,1.46,1
15.6,0.436,1.13,-1.15,1.67,1
15.6,0.184,0.546,-1.17,1.3,1
15.6,-0.178,0.2,-0.865,0.906,1
15.6,-0.315,0.37,-0.489,0.69,1
15.7,-0.352,0.554,-0.186,0.682,1
15.7,-0.381,0.324,-0.178,0.531,1
15.7,-0.541,0.292,-0.151,0.633,1
15.7,-0.836,0.732,-0.0257,1.11,1
15.7,-0.834,1.12,-0.174,1.41,1
15.8,-0.65,1.14,-0.704,1.49,1
15.8,-0.225,1.12,-1.1,1.58,1
15.8,-0.0284,0.814,-0.961,1.26,1
15.8,0.219,0.364,-0.254,0.495,1
15.8,0.537,0.649,0.198,0.866,1
15.8,1.28,2.86,0.789,3.23,1
15.9,2.5,4.56,1.42,5.39,1
15.9,3.83,2.46,1.07,4.68,1
15.9,2.6,-0.568,0.421,2.69,1
15.9,1.29,-0.439,-1.04,1.71,1
15.9,-0.732,0.377,-1.15,1.41,1
16.0,-2.28,0.612,-0.584,2.43,1
16.0,-1.69,-0.0773,0.331,1.72,1
16.0,-0.728,-1.68,1.51,2.37,1
16.0,0.642,-3.54,1.36,3.85,1
16.0,0.857,-5.35,1.97,5.77,1
16.0,-0.278,-4.64,3.03,5.55,1
16.1,-0.199,-3.45,3.67,5.04,1
16.1,-0.33,-3.32,3.91,5.14,1
16.1,-0.561,-3.16,3.23,4.56,1
16.1,-0.467,-2.86,1.73,3.38,1
16.1,0.00619,-2.52,0.115,2.52,1
16.2,0.385,-2.19,-1.31,2.58,1
16.2,0.933,-2.15,-2.3,3.28,1
16.2,1.45,-1.88,-2.69,3.59,1
16.2,1.68,0.0771,-1.37,2.17,1
16.2,1.88,5.26,1.12,5.7,1
16.2,1.44,3.7649999999999997,2.66,6.53,1
16.3,0.655,2.27,1.38,2.74,1
16.3,-0.159,1.12,0.0221,1.13,1
16.3,0.178,4.16,-0.984,4.28,1
16.3,-0.0228,4.08,-0.243,4.09,1
16.3,-0.244,-1.14,-0.285,1.2,1
16.4,-0.194,-2.53,-1.14,2.78,1
16.4,0.0248,-0.668,-1.56,1.69,1
16.4,0.924,1.36,-1.13,1.99,1
16.4,0.546,0.461,-0.793,1.07,1
16.4,-0.0473,-0.592,-0.499,0.775,1
16.5,-0.733,-0.731,0.0772,1.04,1
16.5,-1.26,-0.187,1.18,1.73,1
16.5,-1.55,-0.00883,0.999,1.84,1
16.5,-1.57,-0.139,0.763,1.75,1
16.5,-1.12,0.0258,0.78,1.36,1
16.5,-0.272,0.512,0.53,0.785,1
16.6,0.389,0.546,0.532,0.856,1
16.6,0.443,0.659,0.177,0.814,1
16.6,0.319,0.846,-0.236,0.935,1
16.6,0.587,0.821,-1.11,1.5,1
16.6,0.598,0.592,-1.34,1.58,1
16.7,0.124,0.336,-1.09,1.15,1
16.7,-0.197,0.312,-0.444,0.578,1
16.7,-0.236,0.328,-0.134,0.426,1
16.7,-0.198,0.208,0.13,0.316,1
16.7,-0.331,0.528,0.373,0.726,1
16.7,-0.675,1.01,0.219,1.23,1
16.8,-0.853,1.16,-0.0984,1.45,1
16.8,-0.747,1.16,-0.37,1.43,1
16.8,-0.526,1.11,-0.454,1.31,1
16.8,-0.266,0.709,-0.383,0.849,1
16.8,0.283,0.205,0.173,0.39,1
16.9,0.811,0.468,0.487,1.06,1
16.9,1.5,1.3,0.541,2.05,1
16.9,2.44,2.47,0.744,3.55,1
16.9,3.16,2.32,1.02,4.05,1
16.9,2.8,0.23,0.256,2.82,1
16.9,1.15,-0.296,-0.975,1.54,1
17.0,-1.0,0.255,-1.54,1.85,1
17.0,-2.32,0.153,-1.58,2.81,1
17.0,-2.14,-0.297,-0.537,2.23,1
17.0,-0.105,-1.6,0.859,1.82,1
17.0,1.35,-3.93,1.59,4.45,1
17.1,0.904,-5.24,2.6,5.92,1
17.1,0.476,-4.01,3.49,5.33,1
17.1,0.152,-3.11,3.75,4.88,1
17.1,-0.178,-2.92,3.57,4.62,1
17.1,-0.0203,-2.59,2.64,3.7,1
17.2,0.399,-2.12,1.16,2.45,1
17.2,0.785,-1.86,-0.18,2.03,1
17.2,0.992,-1.99,-1.25,2.55,1
17.2,1.16,-2.07,-2.02,3.11,1
17.2,1.56,-0.65,-2.59,3.09,1
17.2,2.32,4.51,-1.58,5.31,1
17.3,1.63,3.985,0.631,6.51,1
17.3,0.821,3.46,0.886,3.67,1
17.3,-0.0494,0.0236,0.328,0.333,1
17.3,-0.0633,1.09,-0.373,1.15,1
17.3,0.167,3.71,0.664,3.77,1
17.4,-0.409,0.924,1.33,1.67,1
17.4,-0.66,-1.75,0.188,1.88,1
17.4,-0.63,-2.02,-1.74,2.75,1
17.4,-0.84,-0.018,-1.85,2.03,1
17.4,-1.64,1.53,0.479,2.3,1
17.4,-2.53,0.305,1.3,2.87,1
17.5,-3.04,-0.681,0.343,3.14,1
17.5,-2.47,-0.0466,-0.503,2.53,1
17.5,-1.49,0.468,0.0429,1.56,1
17.5,-0.347,0.478,-0.0419,0.592,1
17.5,0.95,-0.087,-0.433,1.05,1
17.6,2.16,-0.346,1.02,2.41,1
17.6,2.31,-0.477,0.876,2.52,1
17.6,1.45,0.959,0.304,1.77,1
17.6,0.465,2.09,-1.38,2.55,1
17.6,0.143,1.24,-2.56,2.85,1
17.6,0.103,0.76,-2.34,2.46,1
17.7,-0.0353,0.85,-0.99,1.31,1
17.7,-0.504,0.655,0.941,1.25,1
17.7,-1.1,0.283,1.22,1.66,1
17.7,-1.83,0.101,0.585,1.93,1
17.7,-1.84,0.329,-0.0218,1.87,1
17.8,-1.67,0.724,-0.471,1.88,1
17.8,-1.56,1.04,-0.465,1.94,1
17.8,-1.29,1.6,-0.453,2.11,1
17.8,-0.884,2.22,-0.772,2.51,1
17.8,0.0345,2.89,-1.02,3.07,1
17.9,1.02,1.36,-1.1,2.03,1
17.9,1.6,-0.666,-0.42,1.79,1
17.9,1.75,-0.819,0.612,2.03,1
17.9,2.15,0.473,1.54,2.69,1
17.9,2.06,1.4,1.72,3.03,1
17.9,1.66,0.701,0.613,1.91,1
18.0,1.19,0.506,-1.7,2.14,1
18.0,-0.246,0.882,-4.03,4.13,1
18.0,-2.01,0.87,-3.87,4.44,1
18.0,-1.96,0.0473,-0.448,2.01,1
18.0,-0.33,-1.09,2.82,3.04,1
18.1,1.29,-2.22,2.8899999999999997,5.71,1
18.1,1.23,-3.04,2.96,6.57,1
18.1,0.666,-3.2,3.0300000000000002,5.66,1
18.1,0.242,-3.48,3.1,4.67,1
18.1,-0.0523,-3.64,1.91,4.11,1
18.1,-0.151,-3.46,0.939,3.59,1
18.2,0.00177,-3.1,0.0322,3.1,1
18.2,0.382,-2.89,-0.834,3.04,1
18.2,0.717,-2.86,-1.51,3.31,1
18.2,1.06,-2.77,-1.96,3.55,1
18.2,1.29,-1.9,-1.2,2.59,1
18.3,1.58,0.68,1.36,2.19,1
18.3,2.39,3.0600000000000005,2.06,6.62,1
18.3,2.01,5.44,2.705,7.3,1
18.3,0.179,1.69,3.35,3.75,1
18.3,-1.71,0.261,1.08,2.04,1
18.3,-0.644,1.32,-1.74,2.28,1
18.4,1.46,1.0,-3.03,3.51,1
18.4,2.41,3.38,-0.849,4.24,1
18.4,0.849,3.38,1.11,3.66,1
18.4,-0.211,-1.19,-0.455,1.29,1
18.4,0.208,-2.14,-1.03,2.38,1
18.5,0.809,-1.55,-0.659,1.87,1
18.5,0.108,-0.671,-0.272,0.732,1
18.5,-0.769,-0.328,-0.0785,0.84,1
18.5,-0.963,-0.804,0.818,1.5,1
18.5,-0.842,-0.501,1.14,1.51,1
18.6,-1.01,0.71,0.156,1.25,1
18.6,-1.04,1.41,-1.58,2.36,1
18.6,-0.528,1.1,-1.71,2.1,1
18.6,0.251,0.96,-1.59,1.88,1
18.6,0.438,1.82,-1.16,2.2,1
18.6,0.295,2.03,-0.881,2.23,1
18.7,-0.0212,1.44,-0.983,1.75,1
18.7,-0.00973,0.982,-1.33,1.65,1
18.7,0.116,0.397,-1.23,1.3,1
18.7,0.00829,-0.0753,-0.471,0.477,1
18.7,0.0361,-0.282,0.758,0.81,1
18.8,-0.244,-0.451,0.865,1.01,1
18.8,-0.762,-0.0486,0.585,0.962,1
18.8,-1.12,0.517,0.0788,1.23,1
18.8,-1.12,0.836,-0.619,1.53,1
18.8,-0.914,1.28,-1.34,2.07,1
18.8,-0.416,2.32,-1.86,3.0,1
18.9,0.2,3.03,-2.18,3.73,1
18.9,1.21,2.09,-1.42,2.8,1
18.9,1.91,0.443,-0.901,2.16,1
18.9,1.85,-0.183,-0.435,1.91,1
18.9,2.31,0.428,-0.19,2.36,1
19.0,3.44,2.81,0.178,4.44,1
19.0,3.335,4.54,1.44,6.43,1
19.0,3.23,-0.254,1.55,3.59,1
19.0,0.809,-3.66,-0.234,3.76,1
19.0,-1.67,-1.95,-0.899,2.72,1
19.0,-2.96,0.846,-0.203,3.09,1
19.1,-3.0,2.23,1.61,4.07,1
19.1,-1.56,0.0263,3.4,3.74,1
19.1,0.162,-3.42,3.4433333333333334,5.75,1
19.1,0.628,-5.26,3.4866666666666664,7.01,1
19.1,0.0064,-4.17,3.53,5.46,1
19.2,-0.224,-3.93,1.95,4.4,1
19.2,-0.261,-3.99,1.08,4.14,1
19.2,0.189,-3.57,0.559,3.62,1
19.2,0.744,-2.74,0.0155,2.84,1
19.2,0.956,-1.92,-0.512,2.2,1
19.3,0.999,-1.54,-0.955,2.07,1
19.3,1.0,-1.57,-1.34,2.29,1
19.3,1.17,-0.253,-1.5,1.92,1
19.3,1.81,4.73,0.0177,5.07,1
19.3,1.32,5.41,0.975,5.65,1
19.3,0.0976,2.12,0.833,2.28,1
19.4,-0.599,0.41,0.424,0.841,1
19.4,0.697,3.81,-0.166,3.88,1
19.4,0.591,4.56,0.942,4.69,1
19.4,0.119,-1.23,0.0537,1.24,1
19.4,0.446,-3.03,-1.5,3.41,1
19.5,0.452,-2.18,-1.22,2.54,1
19.5,-0.454,-0.317,0.243,0.604,1
19.5,-1.37,1.34,1.5,2.43,1
19.5,-3.15,-0.288,1.48,3.49,1
19.5,-2.81,-1.32,0.312,3.12,1
19.5,-1.97,-1.07,0.41,2.28,1
19.6,-1.45,0.183,0.552,1.56,1
19.6,-0.165,2.36,0.27,2.38,1
19.6,1.49,3.19,-0.0856,3.52,1
19.6,2.21,3.45,-1.92,4.52,1
19.6,1.62,3.11,-3.2,4.75,1
19.7,0.858,1.67,-4.17,4.57,1
19.7,0.0413,-0.231,-2.42,2.44,1
19.7,-0.529,-1.1,-0.208,1.24,1
19.7,-0.971,-1.02,1.55,2.09,1
19.7,-1.22,-0.57,2.65,2.97,1
19.7,-1.54,-0.156,2.07,2.59,1
19.8,-2.12,-0.241,0.871,2.31,1
19.8,-1.83,0.316,0.00715,1.86,1
19.8,-1.28,0.808,-0.498,1.59,1
19.8,-0.409,1.78,-1.17,2.17,1
19.8,0.53,2.54,-1.88,3.2,1
19.9,1.18,1.95,-2.28,3.22,1
19.9,1.17,-0.0436,-2.14,2.44,1
19.9,0.304,-1.16,-1.16,1.67,1
19.9,0.388,-0.729,0.176,0.845,1
19.9,1.44,0.895,0.675,1.82,1
20.0,3.28,3.87,0.96,5.17,1
20.0,3.0549999999999997,4.09,1.32,6.12,1
20.0,2.83,-0.0194,0.136,2.83,1
20.0,-0.0244,-2.53,-1.5,2.94,1
20.0,-1.61,-1.72,-0.681,2.45,1
20.0,-2.15,-0.0332,1.24,2.48,1
20.1,-2.33,0.892,2.51,3.54,1
20.1,-1.06,-0.44,2.22,2.5,1
20.1,0.12,-2.56,1.43,2.93,1
20.1,0.291,-4.08,1.08,4.23,1
20.1,-0.104,-3.57,0.968,3.7,1
20.2,-0.0276,-2.92,1.06,3.11,1
20.2,0.0456,-2.41,1.42,2.79,1
20.2,0.312,-1.83,1.42,2.34,1
20.2,0.707,-1.46,0.698,1.77,1
20.2,0.988,-1.45,-0.2,1.76,1
20.2,0.985,-1.64,-1.08,2.2,1
20.3,0.832,-1.85,-1.65,2.61,1
20.3,0.756,-1.9,-1.28,2.41,1
20.3,0.871,-0.472,-0.635,1.18,1
20.3,0.872,2.46,1.14,2.85,1
20.3,0.606,3.24,3.66,4.92,1
20.4,-0.0199,1.73,3.88,4.25,1
20.4,-0.647,-0.0387,1.99,2.09,1
20.4,0.0796,1.25,-0.827,1.5,1
20.4,1.75,5.52,-1.78,6.06,1
20.4,0.585,2.9,-0.354,2.98,1
20.4,0.0641,-1.7,-1.82,2.49,1
20.5,0.95,-2.21,-2.48,3.46,1
20.5,1.89,-0.564,-0.986,2.21,1
20.5,1.15,0.0924,-0.271,1.18,1
20.5,0.071,0.523,-0.471,0.708,1
20.5,-1.42,0.0969,0.164,1.44,1
20.6,-2.36,-0.0151,0.725,2.47,1
20.6,-2.45,0.193,1.54,2.91,1
20.6,-2.05,0.371,1.53,2.59,1
20.6,-0.404,0.458,-0.44,0.753,1
20.6,0.233,0.652,-0.645,0.946,1
20.7,0.199,0.822,-0.171,0.863,1
20.7,0.411,0.595,-0.606,0.944,1
20.7,0.853,0.273,-1.1,1.42,1
20.7,0.669,0.0812,-1.05,1.25,1
20.7,-0.116,-0.149,-0.325,0.375,1
20.7,-0.812,-0.236,0.23,0.877,1
20.8,-0.724,-0.253,0.132,0.779,1
20.8,-0.321,-0.286,0.103,0.443,1
20.8,-0.127,0.564,0.333,0.668,1
20.8,-0.228,1.49,0.416,1.56,1
20.8,-0.564,2.04,-0.374,2.15,1
20.9,-0.472,2.87,-1.76,3.4,1
20.9,-0.314,3.17,-2.66,4.15,1
20.9,-0.0275,1.77,-2.31,2.91,1
20.9,0.694,0.111,-1.76,1.9,1
20.9,1.05,-0.761,-0.562,1.41,1
20.9,1.61,-0.17,0.441,1.67,1
21.0,2.54,2.26,1.14,3.59,1
21.0,3.08,4.17,2.0,6.14,1
21.0,3.62,0.669,1.53,3.99,1
21.0,1.68,-2.55,-0.774,3.15,1
21.0,-0.187,-2.22,-2.08,3.05,1
21.1,-1.75,-0.856,-0.534,2.02,1
21.1,-2.03,0.717,1.08,2.41,1
21.1,-1.32,0.652,2.74,3.11,1
21.1,-0.552,-1.93,2.93,3.55,1
21.1,-0.592,-3.7,3.21,4.94,1
21.1,-0.826,-3.64,2.48,4.49,1
21.2,-1.4,-3.23,1.4,3.79,1
21.2,-1.35,-3.2,0.668,3.54,1
21.2,-0.838,-3.07,0.207,3.18,1
21.2,-0.173,-2.7,0.0622,2.7,1
21.2,0.719,-2.15,-0.203,2.27,1
21.3,1.4,-2.06,-0.573,2.56,1
21.3,1.91,-2.58,-0.838,3.32,1
21.3,2.75,-2.3,-0.59,3.63,1
21.3,2.91,0.476,0.64,3.01,1
21.3,1.44,4.43,3.4,5.77,1
21.4,-0.316,5.49,2.41,7.05,1
21.4,-1.94,1.68,1.42,2.93,1
21.4,-1.39,1.3,-1.84,2.64,1
21.4,-0.16,4.72,-1.52,4.96,1
21.4,0.0527,2.16,-0.777,2.29,1
21.4,0.676,-2.56,-0.674,2.73,1
21.5,1.93,-3.85,-0.353,4.33,1
